,0,1,2,3,4,5,6,7,diabetic_retinopathy
1690,-122.9556857218718,163.1299455971069,-262.358138486494,-101.89261374469451,-25.56414952764625,-71.77222663747833,426.9322582219427,618.5998765359967,1.0
4255,61.5295349363891,-136.53453877035875,250.39004573718796,-130.0648951870918,304.6250705122717,-71.77222663747833,426.9322582219427,-100.63695234621603,0.0
26616,-146.83718975972494,-56.95780220475293,-65.88742680058533,-143.72377446870743,-59.47360471171289,-71.77222663747833,426.9322582219427,618.5998765359967,1.0
10275,-181.25035077689333,-278.7678146444528,-125.40235856622402,-209.25785646113744,15.709502977343435,-71.77222663747833,-153.49133289156524,-100.63695234621603,0.0
10342,462.4775107617911,120.16199376108312,301.3446205274228,121.14658507135512,-87.47462828513096,-71.77222663747833,-153.49133289156524,-100.63695234621603,0.0
28187,18.125277531665244,176.29850773603323,-304.464180930304,91.4558799520864,304.6250705122717,-71.77222663747833,426.9322582219427,-100.63695234621603,1.0
3175,-8.245840467122786,-457.7776985128476,75.5312256673102,-256.9740449185638,-211.2955858001002,-71.77222663747833,426.9322582219427,-100.63695234621603,1.0
28134,-205.01518770994448,-45.852755175633874,-107.22637695996042,-0.3042999464617253,304.6250705122717,-71.77222663747833,426.9322582219427,-100.63695234621603,1.0
1792,-166.8013118778981,-350.48149520953336,86.80019437227236,-164.18576149129785,26.027916103590933,-71.77222663747833,-153.49133289156524,618.5998765359967,1.0
6098,-0.0661026634698203,-126.39343837514812,-77.43240928056238,-58.32355591420279,304.6250705122717,-71.77222663747833,426.9322582219427,-100.63695234621603,0.0
12922,-89.84096607880238,380.3790491752134,-470.5403166728751,-125.53816934797791,-273.20606455758474,-71.77222663747833,426.9322582219427,-100.63695234621603,0.0
21175,-70.27545402534679,171.4563134127665,-265.9817729500062,-91.58616473890388,304.6250705122717,-71.77222663747833,426.9322582219427,-100.63695234621603,1.0
26838,182.12415779194535,-211.19514139347237,0.9908116366847572,-113.53720799901924,304.6250705122717,-71.77222663747833,426.9322582219427,-100.63695234621603,1.0
22783,-95.5352098024262,8.534752249947367,-142.06532741989986,-31.682953686957205,304.6250705122717,-71.77222663747833,426.9322582219427,-100.63695234621603,1.0
29651,-78.29363793137622,46.70544912467825,-253.47247693045168,-15.695914651719692,304.6250705122717,-71.77222663747833,426.9322582219427,-100.63695234621603,1.0
24367,75.33227346269749,-369.7603121481322,138.71750745325176,-211.57502601064533,304.6250705122717,-71.77222663747833,426.9322582219427,-100.63695234621603,1.0
6886,27.58220126690386,-16.31313803650929,-110.995548943248,-98.05021704039254,304.6250705122717,-71.77222663747833,-153.49133289156524,-100.63695234621603,0.0
28000,-242.69567815425052,-404.8809760170952,-14.623828964724414,-177.5295562494603,304.6250705122717,-71.77222663747833,426.9322582219427,-100.63695234621603,1.0
21942,-10.027843062112996,-222.23174359984037,41.70427304977384,-129.5272844784566,304.6250705122717,-71.77222663747833,426.9322582219427,-100.63695234621603,1.0
7419,275.3888230649346,157.45589691075088,335.04511275994304,1231.4649792862856,36.3463292298383,-71.77222663747833,-153.49133289156524,-100.63695234621603,0.0
17879,192.03382131181027,529.8119219201191,91.31013979903707,444.06434295934577,-163.3712557836405,991.0571966911746,426.9322582219427,618.5998765359967,1.0
15055,-158.65858022031594,15.76612709797702,-170.08973192254237,58.75669675161027,-97.79304141137833,-71.77222663747833,-153.49133289156524,-100.63695234621603,0.0
13602,-203.94260423762904,-382.6411490810021,-56.743606467518696,-217.7300162688684,-190.65875954760529,-71.77222663747833,-153.49133289156524,-100.63695234621603,0.0
2804,-118.42697747647608,-296.9775679464744,36.84206491069212,-239.5297433060649,304.6250705122717,-71.77222663747833,426.9322582219427,-100.63695234621603,0.0
450,217.6474138708436,617.7111863741375,17.111010073070755,1043.994034025132,-108.1114545376258,-71.77222663747833,426.9322582219427,-100.63695234621603,0.0
21362,-2.2015587236505816,-204.1658708426354,-81.99624604855589,-151.83022932247036,304.6250705122717,-71.77222663747833,426.9322582219427,-100.63695234621603,1.0
10449,-122.60224193234066,-41.75013533637807,-66.4694644660307,31.82611865296382,26.027916103590933,-71.77222663747833,-153.49133289156524,-100.63695234621603,0.0
8732,552.8049656399735,331.11508070532426,572.3831015196904,407.89407347382695,-624.0321108499976,-71.77222663747833,-153.49133289156524,-100.63695234621603,0.0
13133,227.1961938195708,-153.16887614031808,262.147215336575,-123.32551049274277,304.6250705122717,-71.77222663747833,426.9322582219427,-100.63695234621603,0.0
19193,607.7213965049627,-146.2976822055639,983.3208055109276,643.0695014849406,304.6250705122717,-71.77222663747833,426.9322582219427,-100.63695234621603,1.0
16280,118.32159989248277,-340.5198272651834,202.73284210203835,-148.34644261025005,-123.36069226925252,-71.77222663747833,426.9322582219427,-100.63695234621603,1.0
13809,127.68097030390568,71.92373058822102,1.025030924607666,-27.138851158783943,304.6250705122717,-71.77222663747833,-153.49133289156524,-100.63695234621603,0.0
4912,20.92596410232597,-63.46643023301844,175.6243944547206,-147.4700148936845,304.6250705122717,-71.77222663747833,426.9322582219427,-100.63695234621603,0.0
14645,-106.35710372113093,-36.36501098181754,-185.17432491957192,-56.526732995287325,-77.15621515888347,-71.77222663747833,-153.49133289156524,-100.63695234621603,0.0
24988,-75.07247475922142,-172.67272012535534,0.3988241522103681,-115.38128681672757,304.6250705122717,-71.77222663747833,426.9322582219427,-100.63695234621603,1.0
8954,-313.7472773045152,-278.2019080253028,-27.149797905304133,-214.57224449726127,139.53046049231273,-71.77222663747833,426.9322582219427,-100.63695234621603,0.0
10866,94.18867984770708,-173.3394848443063,182.96894862992704,-176.69154813722565,304.6250705122717,-71.77222663747833,-153.49133289156524,-100.63695234621603,0.0
7255,-284.71862819117155,-170.481930597675,-54.01282485088272,-227.5617248141732,-66.83780203263598,-71.77222663747833,-153.49133289156524,-100.63695234621603,0.0
11936,73.05069306814718,0.4706221412449451,-2.4511661367055577,213.4257301997207,-510.5295664612759,-71.77222663747833,-153.49133289156524,-100.63695234621603,0.0
2319,-197.16304486456295,329.96643708175947,-160.49444677900289,-174.78116202343355,304.6250705122717,-71.77222663747833,-153.49133289156524,-100.63695234621603,0.0
24690,-51.17402578200946,377.9413108785775,-209.63447734527963,-105.77455414834836,-500.2111533350285,991.0571966911746,-153.49133289156524,618.5998765359967,1.0
29164,-144.2491238223519,-354.2801982374826,158.34011758773525,-240.29151524670507,304.6250705122717,-71.77222663747833,426.9322582219427,-100.63695234621603,1.0
23232,128.64944406852564,-279.29866957982784,76.73086638943951,-183.2006490762297,304.6250705122717,-71.77222663747833,426.9322582219427,-100.63695234621603,1.0
3980,-68.02170054447842,-174.66619323726945,-27.991269547919902,-154.01367929517951,304.6250705122717,-71.77222663747833,-153.49133289156524,-100.63695234621603,0.0
8721,-184.7917758794104,355.43631152811474,-195.8118587768262,65.77401367125168,15.709502977343435,-71.77222663747833,-153.49133289156524,-100.63695234621603,0.0
16179,-158.3827304075205,222.9023925259349,-226.9375719369504,13.910677455937698,-87.47462828513096,-71.77222663747833,-153.49133289156524,618.5998765359967,0.0
1495,-118.50592671502363,350.23717747248617,-339.20282042744327,-0.7321527369014991,-273.20606455758474,-71.77222663747833,-153.49133289156524,-100.63695234621603,0.0
7353,-158.19771042883616,-176.14463317983046,-33.99072983013932,30.970935304710736,46.66474235608579,-71.77222663747833,426.9322582219427,-100.63695234621603,0.0
30229,175.1661516008526,289.371706483795,-25.852563623827443,72.73927900714514,304.6250705122717,-71.77222663747833,426.9322582219427,-100.63695234621603,1.0
791,-141.53116463964724,309.071408042144,-204.86758457439885,-15.456687303112108,-108.1114545376258,-71.77222663747833,-153.49133289156524,-100.63695234621603,0.0
20775,-273.91067157052464,-366.987645106038,244.65905344119375,-230.89694649567016,-14.91915891055153,-71.77222663747833,426.9322582219427,618.5998765359967,1.0
19397,18.485519787643973,-240.67475690419656,30.10387483717252,-134.37984993393405,304.6250705122717,-71.77222663747833,426.9322582219427,-100.63695234621603,1.0
14365,-314.4282839593185,-244.38512496173675,-80.16870373442467,-203.8258664088704,-66.83780203263598,-71.77222663747833,426.9322582219427,-100.63695234621603,0.0
20180,-240.976577903272,-309.75431894646,8.673434838284123,-250.44606525162317,86.50472176480068,459.64248502684814,426.9322582219427,618.5998765359967,1.0
20087,-57.08349918284464,-288.5753334104375,35.620049464000616,-231.89195962330703,304.6250705122717,-71.77222663747833,426.9322582219427,-100.63695234621603,1.0
29318,-37.48576044339481,-114.25579320079166,-159.46758776862129,-113.93022855081036,304.6250705122717,-71.77222663747833,426.9322582219427,-100.63695234621603,1.0
7195,-36.8723713258659,236.6344481937197,-210.93744486292468,-154.7723179076497,304.6250705122717,-71.77222663747833,-153.49133289156524,-100.63695234621603,0.0
14323,-297.0405106198675,-266.61557562502,-0.1021676931071127,-243.12965519454855,-56.519388906388606,-71.77222663747833,-153.49133289156524,-100.63695234621603,0.0
11569,-108.5460743002117,188.8078883993824,-265.2902883837924,-127.04196679858204,-386.7086089463066,-71.77222663747833,-153.49133289156524,-100.63695234621603,0.0
850,-168.76293342842635,57.51293323436485,6.320706129059061,-68.84392425819706,-170.0219332951104,-71.77222663747833,426.9322582219427,-100.63695234621603,0.0
4403,-100.29593014918976,108.70373292766344,-183.3359971728258,123.95024971533022,-46.20097578014112,-71.77222663747833,-153.49133289156524,-100.63695234621603,0.0
10238,62.79763654211199,-185.25509508878056,27.843452260345178,-155.65653639805728,304.6250705122717,-71.77222663747833,-153.49133289156524,-100.63695234621603,0.0
13421,836.2732465244175,-291.78381814636447,-31.70764357479895,-159.41273990557508,304.6250705122717,-71.77222663747833,-153.49133289156524,-100.63695234621603,0.0
28263,-33.47978356720819,192.22652859294624,166.94583391757172,-109.5188188396928,-529.8252874101793,991.0571966911746,-153.49133289156524,618.5998765359967,1.0
26176,-194.24444083496945,-124.67595026259974,-43.79850804209246,-99.9159465370634,88.75205913099396,459.64248502684814,426.9322582219427,618.5998765359967,1.0
10428,135.53636329988058,225.7208730707169,-145.99089377294698,261.9684574078851,-252.56923830508995,-71.77222663747833,-153.49133289156524,-100.63695234621603,0.0
3998,-222.6958327995669,7.598561022146711,-196.27685661540468,-39.87561706655455,-77.15621515888347,-71.77222663747833,-153.49133289156524,-100.63695234621603,0.0
15606,-226.66487250197116,-141.66134837680255,-112.91129443059693,-132.2507839358001,-15.24573640139889,-71.77222663747833,-153.49133289156524,-100.63695234621603,0.0
9852,-175.29977246845309,-156.40713848546676,-23.52195559101301,-234.61628856114845,-149.38510704261552,-71.77222663747833,426.9322582219427,-100.63695234621603,0.0
2922,-230.86673328168845,-171.79893189197924,-98.42721294989732,-156.02812375001162,87.93839486107552,-71.77222663747833,-153.49133289156524,-100.63695234621603,0.0
18675,-207.8188048139416,-218.65580571952836,45.86482361872955,-25.010958140968626,-7.369121265052364,991.0571966911746,-153.49133289156524,618.5998765359967,1.0
10529,481.3124095618873,-85.09208635644393,411.8621383782052,-27.274934725296013,304.6250705122717,-71.77222663747833,-153.49133289156524,-100.63695234621603,0.0
12803,-198.59434248826423,-143.28076331750034,49.14803054571601,17.746600688930215,98.25680798732289,-71.77222663747833,-153.49133289156524,-100.63695234621603,0.0
6311,130.3913188688448,140.39987127527215,81.52049334309808,-66.57484128254347,304.6250705122717,-71.77222663747833,-153.49133289156524,-100.63695234621603,0.0
24316,592.6926003683607,-21.0478215086892,898.7124481743701,726.659211239681,34.471748147024435,459.64248502684814,426.9322582219427,618.5998765359967,1.0
20640,-121.23011223658024,299.4053271251799,105.76159006120989,-172.49315176380784,-512.4924140576275,991.0571966911746,-153.49133289156524,618.5998765359967,1.0
3120,-289.24325631557093,-287.738436355952,123.84529347000142,-148.7994201138633,26.027916103590933,991.0571966911746,-153.49133289156524,618.5998765359967,0.0
7639,-230.58131503378843,-177.27538283128445,72.89782855061891,-155.11332419660312,15.709502977343435,-71.77222663747833,-153.49133289156524,-100.63695234621603,0.0
6357,-264.32667637321634,90.5645263110217,-236.2892979355392,-146.2708329130048,-35.88256265389375,-71.77222663747833,-153.49133289156524,-100.63695234621603,0.0
5704,214.4785109830904,311.5390082148003,-109.09851485467412,363.5567286828224,-273.20606455758474,-71.77222663747833,-153.49133289156524,-100.63695234621603,0.0
4618,112.8247529732227,-51.59271044237219,5.661188827096806,-175.5636937696351,-366.0717826938117,-71.77222663747833,-153.49133289156524,-100.63695234621603,0.0
28370,151.33004052460387,-307.9274902323523,-7.017783798179263,-191.00341816148688,304.6250705122717,-71.77222663747833,426.9322582219427,-100.63695234621603,1.0
28117,-351.0243614089947,-242.9919552267551,80.46105142986374,-266.0815912732786,304.6250705122717,-71.77222663747833,426.9322582219427,-100.63695234621603,1.0
5496,-232.0693001493755,-66.89361188600768,-131.2839070917802,-87.7876890617203,139.53046049231273,-71.77222663747833,426.9322582219427,-100.63695234621603,0.0
15856,-267.9724345805565,-350.86568340878927,225.815360669626,-243.29073004796484,46.66474235608579,-71.77222663747833,-153.49133289156524,-100.63695234621603,0.0
7432,-314.6999080900439,-221.4961286669872,1.2371945383345189,-168.75703910953374,-25.56414952764625,-71.77222663747833,-153.49133289156524,618.5998765359967,0.0
19653,-9.945084775256916,-114.8811059270396,80.97293997326213,-110.76101030012626,304.6250705122717,-71.77222663747833,426.9322582219427,-100.63695234621603,1.0
17399,599.6219746774382,-24.86556189275904,829.3920945885674,306.7303757762121,139.96062848028276,459.64248502684814,426.9322582219427,618.5998765359967,1.0
22199,-195.61437706349835,-227.3141084527221,39.16155947344217,38.75550818957254,-70.8231512796259,991.0571966911746,-153.49133289156524,618.5998765359967,1.0
18670,-180.58801682978628,-58.41080115571429,-217.13572309207132,-147.20556729242494,-39.03661199138355,-71.77222663747833,426.9322582219427,618.5998765359967,1.0
13365,230.9463998162161,66.94193111370696,47.88473855775549,221.18550468612597,-438.3006745775438,-71.77222663747833,-153.49133289156524,-100.63695234621603,0.0
24705,378.4513146994037,206.0945329906525,305.38024514025653,117.06636902616546,-328.4860595747848,991.0571966911746,-153.49133289156524,618.5998765359967,1.0
1528,-41.88750746121059,410.382788861307,-323.26276254845914,12.750761931536164,-335.11654331506946,-71.77222663747833,-153.49133289156524,-100.63695234621603,0.0
7886,116.1566787494956,650.84434933182,-266.2855167421121,548.0669693125786,-479.5743270825336,-71.77222663747833,-153.49133289156524,-100.63695234621603,0.0
17937,17.823427767269134,-241.8676047071328,-12.716314847409262,-34.97143908223862,304.6250705122717,-71.77222663747833,426.9322582219427,-100.63695234621603,1.0
24840,-111.03017537477648,-151.63142809289496,-178.14031964099937,110.04442813163394,149.19423746280034,-71.77222663747833,426.9322582219427,618.5998765359967,1.0
13562,-93.6224500624599,246.079280415904,-180.62947050437657,68.08638415140723,-262.8876514313374,-71.77222663747833,-153.49133289156524,-100.63695234621603,0.0
6985,15.739771099672092,50.93173955724439,-113.3982476425024,-205.15485832875072,304.6250705122717,-71.77222663747833,-153.49133289156524,-100.63695234621603,0.0
19857,186.16362776824104,-166.24507778552194,-2.930817395456522,-79.71915236904087,304.6250705122717,-71.77222663747833,426.9322582219427,-100.63695234621603,1.0
4820,332.28259704661383,-209.817710384782,136.12381392861113,-12.973388692148948,304.6250705122717,-71.77222663747833,-153.49133289156524,-100.63695234621603,0.0
4885,188.75229112805303,246.85014875518,-204.33812953733147,281.1444850619292,-324.79813018882203,-71.77222663747833,-153.49133289156524,-100.63695234621603,0.0
3068,244.8925665592264,2.833390106045284,54.188061360378256,184.0805927882504,-87.47462828513096,-71.77222663747833,-153.49133289156524,618.5998765359967,0.0
9869,-141.312918416175,-19.572313059498185,-104.53009651545702,-22.893243080384444,36.3463292298383,-71.77222663747833,426.9322582219427,-100.63695234621603,0.0
24340,-218.8691255991583,220.80985773866,-335.95738866575886,59.81578751853266,-87.47462828513096,-71.77222663747833,426.9322582219427,618.5998765359967,1.0
9998,-222.0399701660889,-210.4292016077301,-136.74478313991014,-201.43552160851496,304.6250705122717,-71.77222663747833,-153.49133289156524,-100.63695234621603,0.0
131,458.7335040679062,263.9600681817551,402.77937817969416,75.91356187570325,-562.1216320925131,991.0571966911746,-153.49133289156524,618.5998765359967,0.0
26722,-30.227434094155072,557.5345639181587,-245.013428553507,590.7994243680403,-28.491055459869912,-71.77222663747833,426.9322582219427,618.5998765359967,1.0
7181,-3.241435049998735,-77.85068371545015,-193.3423994652005,-181.39457960838868,-376.3901958200592,-71.77222663747833,-153.49133289156524,-100.63695234621603,0.0
24257,43.57945571425922,-212.66146589218744,189.25011284296733,-133.41908497420664,304.6250705122717,-71.77222663747833,426.9322582219427,-100.63695234621603,1.0
17288,-4.34914777213076,-304.68177182103483,67.69900395039502,-205.55752168269555,-37.00812222556591,459.64248502684814,426.9322582219427,618.5998765359967,1.0
10338,-40.53209898530976,-26.6402370208126,0.2864988484167643,-130.9722322198998,304.6250705122717,-71.77222663747833,426.9322582219427,-100.63695234621603,0.0
20974,77.32850499397297,-242.90259648190428,96.8168349637278,-189.2086513345114,304.6250705122717,-71.77222663747833,426.9322582219427,-100.63695234621603,1.0
13188,-175.31065812099823,-195.4213453852796,45.453489043423495,-101.98959797803592,36.3463292298383,-71.77222663747833,-153.49133289156524,-100.63695234621603,0.0
19313,-33.621566080908195,-191.71598856242483,-13.75704618601787,-97.34714982584222,304.6250705122717,-71.77222663747833,426.9322582219427,-100.63695234621603,1.0
24852,-97.81536025047588,-289.1467870435542,15.315385972719664,-122.90124462226106,-157.74326415316906,991.0571966911746,-153.49133289156524,618.5998765359967,1.0
6261,527.2074322497994,552.05629922267,400.9776670356393,857.9694754334471,-438.3006745775438,-71.77222663747833,-153.49133289156524,-100.63695234621603,0.0
13850,163.4922118640453,71.55490541578556,-54.02258364770004,-131.3946094835687,304.6250705122717,-71.77222663747833,-153.49133289156524,-100.63695234621603,0.0
25130,-1.3224850968514517,140.0284319437033,-93.45611700748852,359.45292852084583,-89.05847376360893,-71.77222663747833,426.9322582219427,618.5998765359967,1.0
2141,-247.58308604520724,-42.350707058640864,-190.70705980280076,-195.00485664713943,-46.20097578014112,-71.77222663747833,-153.49133289156524,-100.63695234621603,0.0
19766,-45.3621778352751,-230.38813928216564,-103.60095385153332,15.482809781948768,304.6250705122717,-71.77222663747833,426.9322582219427,-100.63695234621603,1.0
12510,-228.7156612373047,-65.77809044433474,-156.96712544655975,-148.01273178714365,-128.74828079012067,-71.77222663747833,-153.49133289156524,618.5998765359967,0.0
18934,107.22611656874476,-145.58083096397635,12.269984726193698,121.51539182066335,304.6250705122717,-71.77222663747833,426.9322582219427,-100.63695234621603,1.0
6660,137.62063135777782,167.01917514370354,-179.15520883888527,-137.82372526228215,304.6250705122717,-71.77222663747833,-153.49133289156524,-100.63695234621603,0.0
236,56.03585381513375,316.98276371163274,210.33379732402483,-151.6127531904466,-572.4400452187604,991.0571966911746,-153.49133289156524,618.5998765359967,0.0
25377,68.23736965339435,75.53211911566946,72.01820810123402,228.1827375720394,304.6250705122717,-71.77222663747833,426.9322582219427,-100.63695234621603,1.0
25824,-7.589765234404073,15.229066041323051,-23.40204074210177,-44.10330310299187,304.6250705122717,-71.77222663747833,426.9322582219427,-100.63695234621603,1.0
2928,278.1745722658894,-247.82936762954304,185.0065331946094,-73.21209940124174,304.6250705122717,-71.77222663747833,426.9322582219427,-100.63695234621603,0.0
13259,-174.48863393835566,30.89953834785293,-208.0065042579148,-88.61252357797548,-128.74828079012067,-71.77222663747833,-153.49133289156524,-100.63695234621603,0.0
16345,-287.48943056662165,-244.77352989117145,199.09119975561143,-132.36143438675012,304.6250705122717,-71.77222663747833,426.9322582219427,-100.63695234621603,1.0
12868,147.6468345348251,273.5048014611254,-147.41091388052,57.401006022843184,-283.52447768383223,-71.77222663747833,-153.49133289156524,-100.63695234621603,0.0
1203,103.89977913976593,-176.15784280343323,-40.523825845623406,-82.92097967981155,304.6250705122717,-71.77222663747833,426.9322582219427,-100.63695234621603,0.0
29426,19.26915782149881,75.85475828671184,-276.37087685908904,-64.28238045687542,64.69258109816849,459.64248502684814,426.9322582219427,618.5998765359967,1.0
20267,-244.66432117716235,-192.3026397309533,7.588374830580836,-102.97658491151302,304.6250705122717,-71.77222663747833,426.9322582219427,-100.63695234621603,1.0
27207,-200.3982234519845,-29.54278685205765,-157.74815384074162,-43.43840578766066,-0.0085153743695691,459.64248502684814,426.9322582219427,618.5998765359967,1.0
20122,-8.804177460155394,518.2876929403651,-246.9305660150224,353.27120841489386,17.908687263729814,-71.77222663747833,426.9322582219427,618.5998765359967,1.0
19611,19.98619150512952,-3.0432479544636486,-152.90203315028344,-160.4682805835324,304.6250705122717,-71.77222663747833,426.9322582219427,-100.63695234621603,1.0
403,-116.23952233152502,53.1628131549559,-88.57904367420556,88.8118037888512,-128.74828079012067,459.64248502684814,-153.49133289156524,618.5998765359967,1.0
26394,-100.2361697696758,-22.58162756120004,-167.40241571691308,227.7032072874894,100.06004831649156,459.64248502684814,426.9322582219427,618.5998765359967,1.0
11868,-269.3948240319764,-429.19606372974863,119.43044373435464,-242.94318261144736,87.93839486107552,-71.77222663747833,-153.49133289156524,-100.63695234621603,0.0
1431,-159.64622891998133,11.641438368601772,-351.14184455288193,-28.58621498604209,87.93839486107552,-71.77222663747833,426.9322582219427,-100.63695234621603,0.0
13429,450.9632268068606,25.097093555227787,447.8048235915992,268.76558892743566,-180.34034642135785,-71.77222663747833,-153.49133289156524,-100.63695234621603,0.0
11036,151.98908621298844,-130.8572957899518,-28.8782988781158,-36.64881202245969,304.6250705122717,-71.77222663747833,-153.49133289156524,-100.63695234621603,0.0
9325,339.9896475948252,96.15108757246313,185.75113476638197,690.8497368502638,-211.2955858001002,-71.77222663747833,426.9322582219427,618.5998765359967,0.0
19418,-37.35739804066268,-110.15748496074144,83.72395992611229,-131.93261789600706,304.6250705122717,-71.77222663747833,426.9322582219427,-100.63695234621603,1.0
8644,91.49205565192824,437.07123932928994,-223.55175699737728,211.3902359898196,67.30156860858065,-71.77222663747833,426.9322582219427,-100.63695234621603,0.0
9144,77.50546318035717,-263.52320719729335,37.64126123051113,-214.05360460634017,304.6250705122717,-71.77222663747833,426.9322582219427,-100.63695234621603,0.0
11946,-131.745126757707,326.6389626864617,-362.5503771050059,-64.51901638098707,-489.8927402087811,-71.77222663747833,-153.49133289156524,-100.63695234621603,0.0
10494,4.925004040360095,-267.96851558138627,-5.27057544150744,-168.8106552689575,304.6250705122717,-71.77222663747833,-153.49133289156524,-100.63695234621603,0.0
28301,-275.19837548807584,-39.98660505756971,-260.559951625133,-139.3653096922787,19.96365886122445,459.64248502684814,426.9322582219427,618.5998765359967,1.0
12694,215.59877353976177,531.5260831895198,-200.62289953934788,59.26031056209512,-479.5743270825336,-71.77222663747833,-153.49133289156524,-100.63695234621603,0.0
18028,-339.5504842023988,-252.34364880511492,103.27862054278566,-258.0011200873092,304.6250705122717,-71.77222663747833,426.9322582219427,-100.63695234621603,1.0
21848,-140.34373506282847,156.6578884298253,-252.25272798270265,-73.40796710364938,304.6250705122717,-71.77222663747833,426.9322582219427,-100.63695234621603,1.0
16260,335.5919407315903,346.0171801631444,178.44786928502535,-27.18178857029756,-407.3454351988015,991.0571966911746,-153.49133289156524,618.5998765359967,1.0
4493,524.8859707687104,249.17921504226467,559.7025969482906,233.9027099218936,-118.42986766387318,-71.77222663747833,-153.49133289156524,-100.63695234621603,0.0
