image_id,Contrast Feature,Dissimilarity Feature,Homogeneity Feature,Energy Feature,Correlation Feature,ASM Feature
img00112,922.9227857075064,11.513081567186198,0.5510842415348974,0.42744586595970047,0.8939412148571485,0.1827483738887612
img00113,662.7572088109835,9.001389534674797,0.5992395476013437,0.4716870710760172,0.9097804881025461,0.2225143659255926
img00114,538.3622881224084,8.053666949010527,0.5978530867728625,0.4655671210613868,0.926579371585824,0.21677299827148802
img00115,482.16599291742807,7.724772893839335,0.5695861769122597,0.41425524155667687,0.9324384070196936,0.1716253249571559
img00116,522.2513739607725,8.03869031742632,0.5626971091516678,0.4134445133421119,0.9368605970422875,0.17095585281148146
img00117,594.2104498270381,8.927683433055138,0.5441488665859022,0.4034082487875239,0.9307553979334581,0.1627539353216645
img00118,411.8697215915009,6.568612072280364,0.6355240692943358,0.5273478548903431,0.9398183713158013,0.27811453817707615
img00119,475.1723247969992,7.542185217224618,0.6255926543091574,0.5268105571320273,0.9287884212708978,0.2775519735366854
img00120,502.51858588046593,8.107383908833516,0.5591439026647532,0.4322618890144625,0.9279637474720169,0.18686942179828592
img00121,508.3611658377066,8.360794916619165,0.5772735821652182,0.4661906758830363,0.9226974395334198,0.2173569225031362
img00122,280.7304414768537,5.274221693579627,0.6246175930914455,0.4869615782285125,0.9629040212993314,0.23714529043868338
img00123,245.23933502139778,5.044744959871336,0.5979458066149669,0.44035864152927007,0.9646892731437926,0.19392811495623005
img00124,518.3460435439856,7.541580957444459,0.5973843981226978,0.4571316879936619,0.924776295379933,0.2089919676411881
img00125,620.067772401303,8.64552801206326,0.6127950264285844,0.4982380580365581,0.911786787646498,0.24826820703420427
img00126,316.12813169817656,5.603747687188038,0.6525655808400455,0.5217588060661889,0.9476944591084345,0.2722473894295895
img00127,295.4756374351446,5.692841335063688,0.6228812684862595,0.4674582463065683,0.944166189924261,0.21853560377522063
img00128,348.5315353620326,5.867559307117714,0.6288570991787925,0.484006540836748,0.9420683095579807,0.2342778527742409
img00129,331.8249921454683,5.962162194228317,0.6031616777180405,0.4297518733462524,0.9372633460110876,0.18470820999345683
img00130,878.3344588770681,10.918538768142628,0.5435296446004956,0.41374831660741773,0.8965155085739116,0.17121628141015766
img00131,820.6506977785901,9.823415843666687,0.6094827835329266,0.49974397073067456,0.9061921861630327,0.2497717736816632
img00132,594.5790314572962,8.327080494882152,0.6225291580019563,0.5330620160742079,0.9188429197011027,0.2841816925204659
img00133,647.2789388096463,8.948526348039758,0.6052425178827923,0.5126384984011476,0.9134663301351298,0.2628232672285631
img00134,581.9914563509763,7.642771710400279,0.6417277080332401,0.5308374187469227,0.925615434929292,0.2818103357010259
img00135,584.7261207528717,8.284554077758859,0.5837869392484063,0.4612675363406107,0.9226537707622833,0.21279565416323662
img00136,494.0008967104358,7.72762284938521,0.5733397756411166,0.4356541198796277,0.9362617302467808,0.18981252501427848
img00137,365.01981866952514,6.5027874195024005,0.567239253473953,0.40666989399189557,0.946828552269259,0.16539362736741248
img00138,583.9408560560058,8.732525966575682,0.5299494177561057,0.3647103386549696,0.914276452681625,0.13303941450956652
img00139,624.9483288429135,9.18307701665259,0.5322433991209612,0.3774466903553242,0.9032186730059406,0.14250178269946973
img00140,581.7225431925966,8.471596020762098,0.6094126812436219,0.49849993298290746,0.917771858317831,0.24852569901122462
img00141,498.99727727921544,8.06694222174213,0.5873902573557621,0.46095080125803267,0.921335189993267,0.21249676664720626
img00142,593.572870891063,9.072569114043363,0.5749444902405576,0.4644286760360511,0.9140614162034868,0.21571711974163346
img00143,656.8097550221815,10.117536824779798,0.557893269793474,0.4549575448256295,0.9046800840265246,0.2070110634391179
img00144,742.3369275339606,10.129130082180776,0.5930785776172988,0.4895030297249633,0.9018451999755309,0.2396464901667489
img00145,645.1591918673731,9.309830443820424,0.5850128770445431,0.4836949117762666,0.9061134481792805,0.2339917503188697
img00146,419.07305750796587,6.5515879109000315,0.5582896520672378,0.3605565188041453,0.9468212790572481,0.13001038111986307
img00147,426.97511915492777,7.202886419886948,0.5350398031795358,0.35668948950227014,0.9409595883975591,0.1272382857104192
img00148,483.0435412461869,7.8952368379953555,0.5554334887436453,0.43044839084633246,0.9292650110625983,0.18530647419434326
img00149,572.6428605885304,9.61405475057736,0.5473923762600659,0.4451728763808148,0.9128711354043226,0.19820299125167817
img00150,877.2693600418972,11.452132382978522,0.5113549924208203,0.35976616746440715,0.9095205106535672,0.12944775552794358
img00151,753.4409631512564,10.410162287342114,0.5178681284251672,0.36330223298721287,0.9174059688744431,0.13200237002879817
img00152,848.1933777274071,11.22570982314585,0.5658731492584761,0.4628599990465899,0.8864357178628799,0.21427214128499994
img00153,755.8095917436201,10.945155108612603,0.5504663114512444,0.438409899607078,0.8846497032610361,0.19224027238281774
img00154,604.4710804588661,9.34858226102968,0.47761820810118466,0.2989869404035176,0.9246605459627981,0.08941490909573677
img00155,559.3015200283786,8.975036133939135,0.44776050728366834,0.23763843090421213,0.9253559969421477,0.05648569880719044
img00156,645.3922198794271,9.96674530228827,0.5255100870263008,0.3978978388310359,0.9136297766580831,0.15834316068469428
img00157,558.9404155253235,9.189725255911794,0.5156380849149372,0.3686425096519547,0.9257861002646355,0.13591324885477374
img00158,748.4324129842569,9.142787479575768,0.6065508235927031,0.4858703439034622,0.9162829892366637,0.23609717338500058
img00159,669.6718834703433,8.946096663543287,0.5812179907549248,0.4563495625487033,0.918117189623945,0.2082831550542045
img00160,458.76166530003866,7.23419566693121,0.5633816095732138,0.3956911312484488,0.9315901149399075,0.15659454655653066
img00161,484.7016039504409,7.325418649077502,0.5944303635975315,0.4454471667473755,0.9273203405946653,0.19844406690141875
img00162,595.062443621478,8.309420445261718,0.5627595880292878,0.40881983793428733,0.9172923806723776,0.16716371535375146
img00163,373.1297498708692,7.114740469410991,0.4871914526923583,0.24208474881266084,0.9246310507390934,0.058621475991578464
img00164,618.5130524768726,8.201305792844606,0.6241438524925584,0.5049225403934918,0.9185436926945192,0.25496995061035405
img00165,573.8744443243359,8.388850862649274,0.5764003564617173,0.4381589560278052,0.9149337617691415,0.19201206230661402
img00166,448.35411377238074,7.192033352556994,0.5892014463496728,0.4414822742715759,0.9334662693993434,0.19492455557636662
img00167,473.3049149666399,7.826254595588593,0.553319280239863,0.38634423431262,0.9258761766541569,0.14927872922730498
img00168,233.56670529364874,4.996496419646474,0.5279817554124037,0.2871349688945118,0.9560895704476351,0.08245940128266033
img00169,807.232642598464,11.294579774005664,0.5065558178409284,0.3764071876499976,0.8953616005674588,0.14171139616908474
img00170,674.009358089485,10.060574478566428,0.5188163628934223,0.3822949177358179,0.9054847109227577,0.14617694908788653
img00171,620.1118172698348,9.083815089148827,0.5573477580510832,0.42800746109726595,0.9117466458342595,0.183215317348974
img00172,663.6812830552385,9.598732864163319,0.5506441281904219,0.41534651938962397,0.9103472795853826,0.17254144271525218
img00173,548.1944310782407,8.448623966744027,0.5250836675909597,0.35689006786103367,0.9234533547050288,0.12738196975614602
img00174,501.2700885176767,8.316430339293042,0.5348245759218088,0.3616643747989807,0.9263070763993559,0.13081269376705956
img00175,809.4969412906757,10.28077383097915,0.5795416502445616,0.4629983078406184,0.905559363872058,0.2143972419083791
img00176,733.0697802228115,9.685670775663773,0.5721751015329288,0.4509659928817932,0.9119457638728614,0.20339404030068509
img00177,676.3490943988429,9.387565479623845,0.5619886170661507,0.4440683509500037,0.9236953807427073,0.1972178004913639
img00178,664.1964916438942,9.93716773596769,0.5310859120493957,0.4050023566543711,0.9173130785085076,0.16404787367758142
img00179,710.7009571289102,9.888790474217037,0.48773829174437544,0.33086099110659645,0.9157166905781157,0.1094904865755898
img00180,788.7232015030731,10.520428951605554,0.50049260382462,0.3561700567423941,0.9119289468765314,0.12688404314631171
img00181,353.0053937488235,5.947899876249793,0.6022114988293877,0.4233687259850719,0.9431773399121958,0.17925613703248006
img00182,157.69107707973325,3.5085012975779346,0.6233007207378375,0.39674250988130116,0.9712152054671125,0.15741310901285083
img00183,403.5900103025557,6.563666468425904,0.5953148591460287,0.4318774020317573,0.936673914822768,0.1865343370592779
img00184,380.55210513987663,6.250795547385879,0.6099728863538466,0.4426859831041859,0.9404263570825429,0.1959871999316608
img00185,525.2491233239996,7.511156646482426,0.5335452793806644,0.34568667146854953,0.9414528316143659,0.11950887501471508
img00186,544.6698848099703,7.911245614667799,0.5481412227916467,0.37931864911938823,0.9392686135545905,0.14389664559426152
img00187,488.127735261107,7.323371704993386,0.5750590223396043,0.41309079647215907,0.9180880571998505,0.17066930965107274
img00188,470.73102469606056,6.9881995206172745,0.6059849905218927,0.44940552892794644,0.922447039888552,0.2019903843436136
img00189,480.1238942053897,7.778274942330202,0.5868839040371036,0.455204022607798,0.9253966385323003,0.20723060195633314
img00190,480.3084909350184,7.737054648452907,0.5974144859836018,0.4683386584985455,0.9262680462697443,0.21936422204185124
img00191,701.1925958916413,10.109636092488868,0.43058421692082,0.22874521568779457,0.9161153872254663,0.0523372011385326
img00192,628.6986674446393,9.368302620987512,0.4438043819495272,0.2275187034472266,0.9239994691973047,0.0517774566600796
img00193,553.226587220121,7.6957611856021675,0.6293050673195515,0.5174151200051109,0.9250058466592702,0.26773994207476115
img00194,564.7706388168444,8.307088920127198,0.5876162182246897,0.45901640612851713,0.9172555717633976,0.21071879637688762
img00195,540.6477841455704,8.360761365821283,0.5773274538561765,0.446881774525227,0.9193438996772628,0.19972290433578224
img00196,586.9257609754007,9.06849471957961,0.5640602204389523,0.44248161345429815,0.9142268055994521,0.19581138821658478
img00197,783.4302627295347,10.057712448337652,0.5253002216508399,0.3874627155301496,0.9180122608098835,0.1501495892698471
img00198,668.4743333093556,9.483894595829042,0.5201820943133508,0.3682857985170015,0.9124736493218609,0.1356578538054244
img00199,513.3646402826396,7.309433721405643,0.6837227353293857,0.6015495990011634,0.9382166551509863,0.36187950176392836
img00200,502.5184156935305,8.12597327350113,0.5836276095190857,0.46820072109647914,0.9278776154599321,0.21923248914097326
img00201,549.2085605746837,7.794892724553188,0.5482035887753127,0.39851375114887655,0.9249717851441094,0.1588342254057108
img00202,542.8387179810928,7.65637651384097,0.565231654132286,0.41528803969379274,0.924355139163064,0.17248639130621485
img00203,685.4363077603284,8.82860173971635,0.6690827242590298,0.6017694322081358,0.9126740730350053,0.36214688516715376
img00204,540.5308010140997,7.583808721405841,0.6754175089175334,0.6010259476717456,0.9239028421638047,0.36124897355216556
img00205,503.43537509616766,7.279774575884701,0.6270433230008928,0.5105887910320979,0.9368105274329789,0.26072070970359895
img00206,533.7608593450235,7.622841094771829,0.6096116919366148,0.4820635325140871,0.9313938852777423,0.23240474583655252
img00207,464.54532801389394,6.805335042411787,0.5985413003555492,0.4431905502316473,0.9356280322884835,0.1964357944483459
img00208,461.3334932778545,6.968011762303114,0.5800497122155881,0.4104138340310368,0.9306870828795447,0.1684632818167771
img00209,622.5813123258265,8.452110726643896,0.5864936472485915,0.4575486022777206,0.9307153808723184,0.20937442398686484
img00210,801.2505132641832,10.242152267157369,0.5683257273356117,0.45900777066400156,0.9152495354331092,0.21071739671666234
img00211,560.8797481137433,8.49371014153253,0.5609660183999013,0.43223211294531566,0.9336307928308338,0.18684362035514143
img00212,513.7682937452352,8.383164558103065,0.539554104684847,0.3940857862033317,0.9291917938500425,0.15532143081910157
img00213,563.4073436599314,7.778860834775317,0.60321629152119,0.46173284487917515,0.9244562879164943,0.2132184722633897
img00214,484.24058251336646,7.282284593065356,0.5768431539793207,0.4116048161565776,0.9297012341146553,0.16944137126733919
img00215,506.4320802396205,7.98562112528883,0.5894947706572853,0.46141616907258176,0.9307321064266696,0.21292268245304707
img00216,457.0349164083976,7.241322147732037,0.6322367793252278,0.5254088364926939,0.9381841973343676,0.2760751861093166
img00217,382.66645824324894,6.215536272107031,0.5655769974627236,0.3993525350762845,0.9444519238681548,0.159502015880033
img00218,434.169435208239,7.183360531406393,0.5314696649395078,0.36053138222726566,0.9302285760870951,0.13000525369645208
img00219,791.6163589726159,10.554418582998046,0.5761783690464514,0.471015719747494,0.8997030795081002,0.22188166695461722
img00220,736.3210324004696,10.176630337491192,0.5687093351217793,0.4655373993945451,0.9062756729303294,0.21675424480519007
img00221,521.012055819911,7.841162173202826,0.566766288554439,0.40125038682466896,0.9129170459023105,0.1610312500398599
img00222,475.3475302317902,7.944123879637841,0.5428716604389845,0.3517093683374383,0.9111662716291017,0.1237251741706922
img00223,874.8894205354632,10.658625558680225,0.6016917419712596,0.5111746572300404,0.8992314019647484,0.26133248288229294
img00224,767.0194109087417,10.3147116343481,0.572529709534489,0.4741917039694084,0.9102279892120657,0.22488803066086188
img00225,573.8188156599053,7.8806914407925905,0.6495314594009851,0.5473336190011744,0.9192353486876499,0.29959413918955724
img00226,544.9418003592882,8.001312475971217,0.6260374031891776,0.5123251047891353,0.9214278979864724,0.26250142183666936
img00227,910.3455548197553,11.331186667988952,0.6270827200565645,0.5666035153705644,0.898946303304919,0.32107226335922256
img00228,927.5604278854186,11.557435406455005,0.6195988510881386,0.5616580640583717,0.8987546362083423,0.3154920417474972
img00229,283.780038326629,5.4943985786719765,0.5849369117128091,0.3868821931940705,0.9476015688640969,0.149690966081527
img00230,252.70500871061154,4.9974556360537,0.5830183629113195,0.34334883489030305,0.9530311613946081,0.11789645627204869
img00231,538.8341088464152,7.78451283761106,0.6489061062870445,0.5551418134979429,0.9253202822690484,0.30820294963427647
img00232,430.0877526672773,7.13534992550978,0.595327336387357,0.4541563286164809,0.9356973477951117,0.20627648341184374
img00233,635.3793755106925,9.450287990196902,0.5805220170885467,0.4690897686159836,0.9156257025869134,0.22007253131979443
img00234,633.7186160672009,9.755195687957242,0.5347099179708364,0.3976204739551741,0.9135334367160846,0.15812173548617686
img00235,449.8194718678257,7.0594912713862605,0.6038037814726516,0.4555284530046609,0.9270849862845455,0.20752974734000304
img00236,408.3485490256477,6.733854467032144,0.5988948668173345,0.44118509523889454,0.9292117106206703,0.19466705271508586
img00237,556.1675128857221,8.717227869089406,0.5724003689784647,0.4516283140590971,0.9254537439250775,0.20398763646845686
img00238,694.7768600118471,10.688790309016616,0.5311220342778337,0.41390360223066247,0.9089507046153253,0.17133984155131282
img00239,625.0376158209224,8.44788404700201,0.6380671344176858,0.5542461159815488,0.9218074949782026,0.3072075091715446
img00240,650.8150530446,9.023705485871863,0.6174905927325203,0.5300432818862237,0.9146657489375243,0.2809657382281593
img00241,829.9529555940613,9.789053669262344,0.5841025281252098,0.4579290849441712,0.9143141441902743,0.20972686592234735
img00242,757.6530651372606,9.52958588643839,0.5668872384955463,0.43580129710540294,0.9150837640286192,0.18995097957921342
img00243,520.3364168829671,7.79409638119982,0.5933798076560545,0.44225263356506217,0.9166874335230769,0.19561501854542848
img00244,428.90899715557407,7.892594509924307,0.5141544509522853,0.31805421006410134,0.9128847181021499,0.10118329384978829
img00245,625.0489474301488,8.793924722463375,0.5964770870644098,0.49301380606434597,0.9295584947270924,0.24308392029876313
img00246,654.920735534494,9.032627925558343,0.6052747132712362,0.5087173142582582,0.9242353092766561,0.2588152101873663
img00247,400.58681626360317,7.0669264976213055,0.5359463854811656,0.3318805649094242,0.9264295985177098,0.11016642355759929
img00248,422.24094476886313,7.148978577950956,0.5625847777385294,0.3688413595819713,0.9214559245940411,0.1360729066862462
img00249,685.501721873857,9.969976631584556,0.5340842261074827,0.3972819917293011,0.9041422999743387,0.15785945838483434
