Contrast Feature,Dissimilarity Feature,Homogeneity Feature,Energy Feature,Correlation Feature,ASM Feature,Mean Feature,Variance Feature,Standard Deviation Feature,RMS Feature,diagnostic
2.197598455400152,1.03135763325577,0.5879864504433161,0.14391248991076233,0.871049094139131,0.020801646640293443,0.030094544439950684,0.00030686164304769535,0.016881767793588333,0.11079538374901232,1
11.557459526424772,2.2317845132063305,0.42532857327355283,0.09610452417320758,0.6524999498497079,0.009279753859423546,0.039680084435061665,0.00020775368892196735,0.01377858682826609,0.10153894908408793,1
3.907456738262839,1.3050166406987216,0.5354614407399346,0.12649715534643374,0.8464965174631721,0.01604999267747161,0.1847752718207941,0.008822190719318024,0.09333111293907034,0.5583596617275918,3
2.6462750526032623,1.1359983094749557,0.5661636029060325,0.12361230036865233,0.9051468625606383,0.015349544571769597,0.06935199227356442,0.0012129465703107608,0.03419693303171382,0.22979664921782375,4
3.453849615681156,1.2515482622835397,0.5391374300481616,0.1536537462525452,0.7387134791510931,0.023667475191722902,0.038804930491044796,0.0006624090955748125,0.02510306975144499,0.161410907060453,1
3.4987771460838837,1.235882271925051,0.5573654809220553,0.14648330772596269,0.7641910977670119,0.02154819979587319,0.007441806692542625,3.0247922829661452e-05,0.004883172695894757,0.0312594765736552,5
3.7975377010908247,1.3421855845217454,0.521624187064652,0.14118492639251742,0.7701682028668876,0.01999066755587619,0.00777668861616415,2.9735023593900138e-05,0.004836649512125994,0.031192248676725987,1
2.7586228022331913,1.231379678396053,0.5262457075903837,0.11358920992134422,0.9075843880599521,0.012919930292147379,0.09311182325737116,0.0017310062510168852,0.04097836663857196,0.2823074087126615,4
6.885728933340287,1.6995881391491685,0.4988489195703437,0.11346834967703702,0.819799840598007,0.012935014862748964,0.04450537192932573,0.0004121575048208974,0.019666098956990785,0.13534629660923447,1
9.305186367762316,2.237018944801188,0.3788529059308947,0.08681286946870398,0.7145904670533753,0.007567584112203563,0.0021419578998230814,9.112716808926072e-07,0.0005012132243718026,0.004314608517332396,4
5.076946726811106,1.6494137592615568,0.45163071357538465,0.10398864799515285,0.8006323094002933,0.010862663905582586,0.004575329684004728,4.7763843493531945e-06,0.001624599559907182,0.011884158452936545,3
2.486462604085752,1.103351582144419,0.5690263958886459,0.12155381424538272,0.91095243242608,0.01481765040621547,0.4084523284584982,0.03860648398004547,0.1959563461496131,0.7920059726051405,3
3.7537765309843136,1.4052671423560144,0.5004295254734356,0.1167872300631734,0.849111547230801,0.013656894728521324,0.10145166956690181,0.0022022852772916133,0.046304433411234275,0.31631992810305554,1
6.45532144478663,1.8829181903241712,0.42309363903731106,0.10417628568954873,0.7470949296955344,0.01087147109623205,0.33378027828480367,0.01714152848726114,0.1303540000280367,0.7352158511776394,5
5.062211661869372,1.5611973958485588,0.48348736347204946,0.11759296877948953,0.7585171409303963,0.013856027739044464,0.025308068546304543,0.0001540659601525703,0.011778362592493782,0.08009820606089628,1
11.573673412564455,2.4878159839860463,0.35964362604545735,0.08430879220796572,0.6501068428814829,0.007134088988261767,0.008876570324415516,8.550797172914881e-06,0.0023398793300167223,0.019191657813599713,5
1.9438092671499048,0.9913490577706869,0.5942963633103904,0.1372936331399362,0.9472565766850648,0.018879304914100954,0.057660276687993714,0.001090622739798115,0.03239328023723968,0.21260635873063816,5
1.6623699813549528,0.7956425828681195,0.6740386416345164,0.1578126486471555,0.9255809295879821,0.025006585094302952,0.05379224523017343,0.0013233203925071694,0.03574777773408477,0.2291313784285218,3
13.684981250789916,2.711868751858687,0.3365319198674848,0.08295108921435441,0.5679921329825601,0.006923191060237614,0.011387977265874587,1.2572865860081912e-05,0.0029493028640734087,0.0243976796543082,1
8.1198616569207,2.0095117713476895,0.41985953772422435,0.09205526111192047,0.7714017339498749,0.008515686859245718,0.03277929671144291,0.00012637014780398915,0.010608527558603508,0.08011900918953752,3
5.326811175625291,1.3514770942565928,0.5701967734335502,0.12451578373698863,0.8176958069005661,0.015578375653058113,0.10219347245000694,0.0026404310974733848,0.0507635833420616,0.3406388506704883,3
6.3930906765312585,1.9301904814793347,0.4027230609423271,0.12244920169777938,0.7044262540901105,0.014996288494329865,0.13256103835140823,0.00420247948537221,0.06421297844152697,0.43308470371461877,5
4.086662820746701,1.3581149400362484,0.5313068369257647,0.12151196915911977,0.8408777985072626,0.014832602501026098,0.01337481885460755,5.230518967136357e-05,0.006607345328922515,0.04435795287907243,3
2.653367228854442,0.9650360155549004,0.6431165287080013,0.15025623914044098,0.9138292287521828,0.022603551623450794,0.4593931391781724,0.08116953324618568,0.28443165440621454,0.7154169226136651,3
2.449656769075749,1.0987865141317208,0.5681601939372788,0.14362412656547238,0.8644327581317925,0.020665095131065618,0.30617005212787796,0.03259839851180821,0.1800108738208352,0.685626674157942,1
3.725828693895223,1.4007342260913518,0.49626683359297424,0.13617527863837753,0.7534004328081375,0.018569448517316692,0.006725006195544612,1.8612241949411234e-05,0.0037074854062540126,0.024362095495542198,2
7.001631558914498,1.9361033092290594,0.4118681973129908,0.095450219054339,0.7620756473836996,0.00914533308722912,0.08410710976317333,0.0008735739436237201,0.028923471955772627,0.21384449647314308,6
10.745618152064488,2.446863337786488,0.34937456631097286,0.08587213228743883,0.6335463249132729,0.007397302929084299,0.49528028123110074,0.020827909483072643,0.14375579503468505,0.9253315695703549,1
24.838650357317448,3.6038815265718487,0.30087933710474557,0.08904448543790146,0.4654056587828913,0.007992322743195052,0.01697013110523567,3.329239765262277e-05,0.005151663987732654,0.039852116802969594,3
10.55124565770287,2.3931520560236312,0.3605878113446784,0.0854023928756544,0.6902316059621527,0.007324265698890482,0.00424154721922267,2.56725780071375e-06,0.001074064061877921,0.008949902469628694,2
9.096105862477707,1.9138540602910645,0.4717226006201116,0.10212286314940391,0.7258238919708762,0.010459309440414713,0.0309825120260788,0.00015430877547013057,0.011788132643937927,0.08441469034224078,1
4.9559472377613005,1.6297652393967927,0.45744076381055976,0.11182125620303847,0.795405004009203,0.01253833528089384,0.11838482671997555,0.0026684803197834467,0.051035950884334796,0.35336080851845403,5
2.6774410564702524,1.1849141224758484,0.5442598008008037,0.11819535575013013,0.9051725353822966,0.014008246158982822,0.1820478722631702,0.007216945421557978,0.08435152895324563,0.5465080143834402,1
6.528475399392131,1.5997153780816888,0.5144368384721181,0.10811434158415997,0.8238939761734907,0.011807148796637391,0.027090640461056473,0.0001417041905356512,0.011270399760537545,0.07873340510124133,3
2.4094121620257516,1.0893886343284398,0.5712711973137166,0.1379732287410339,0.8706680150804909,0.019082396217244987,0.045564980662747515,0.0007006707468893781,0.0258361958429354,0.169303974146232,1
3.9911553909709707,1.4564333744964726,0.48587725854613806,0.11068861951233819,0.8420777436870946,0.012291945225597043,0.07977306541783513,0.0011968285914411118,0.03396464986369898,0.23588805168551558,3
6.60091285260208,1.8313230251769104,0.4329995515912211,0.11934810466805294,0.6701374773451123,0.014252504094783644,0.050712285967086296,0.0006011432218909939,0.02388359850528718,0.1620220462281785,3
3.1484178643458094,1.256183242802633,0.5360368629212294,0.11590475915954747,0.8911208597941895,0.013495664248811243,0.08010246971891415,0.0013643776225620826,0.03630806810818988,0.24841727231731342,3
3.7460729221399696,1.4424986194356164,0.4828663667275537,0.1113736218419584,0.8573245010936261,0.01243293721691537,0.14310807606558637,0.0038363983673868835,0.06132336279850511,0.42522273416756373,4
9.734991247738106,2.3000566793474087,0.3712314414286619,0.08847738444938383,0.655797020747515,0.007853349973288487,0.018050197928910917,3.621672982102019e-05,0.005398365871919177,0.042008215207870465,3
2.5057723243847825,1.0527789135877073,0.5880169911812715,0.15110483401453828,0.8528636663584651,0.02288940414220637,0.2756330534019231,0.029801407435236685,0.17208628227953715,0.6186359033136103,1
3.0839957653507346,1.1934707048640667,0.5575524794554443,0.1277959234040806,0.8706592945832771,0.01641044620063576,0.16398727930057067,0.00715944089835122,0.08401218807471977,0.5170563196721971,3
2.892967171151702,1.2668811836149199,0.5167291186180095,0.1205871615369755,0.8768062130550077,0.014567541213417901,0.10946910384352325,0.0027781675461937124,0.05208754965396003,0.35260996423873076,5
2.8669269866300997,1.166513849848996,0.5610980615937967,0.13375372740599556,0.8520639868661943,0.017930792693607502,0.031400969190614046,0.0003191144161808187,0.017228062840706482,0.11348849371761861,1
3.5984260309555807,1.371614493945278,0.5055656604910551,0.12423947067890605,0.8033658774737554,0.015465757671357846,0.02852754119566375,0.00022188724570811676,0.014260634107088185,0.09554831350668379,1
4.118041081357716,1.4638554333779832,0.4922109090181035,0.10899602036180597,0.8492021821920389,0.011936443915552425,0.3989135467664059,0.027786561604783055,0.16614458606795585,0.8177544580809654,3
6.757038989648585,1.6898125690367163,0.4861080592614332,0.1047576871961591,0.805800582847768,0.01101554670513942,0.08529313953504779,0.0011751449192611801,0.03364967623434987,0.23847027634928405,4
4.634154381428399,1.447541983792871,0.5156928579490969,0.11266754797827253,0.8405954505230158,0.01276107354772239,0.011854778599061519,3.472653199772108e-05,0.005273931935140056,0.03622898796870029,4
3.3714341206122147,1.313041487656158,0.5173347697589566,0.10901651816423771,0.901844884477506,0.011909186119703081,0.03213965978818366,0.00019804136131552254,0.01343778052234748,0.0937542986625705,3
0.8636563577449454,0.6149817870210275,0.7168255759698401,0.17122540279280926,0.9597379914784463,0.029384048185742327,0.11858463545135568,0.007449688433312,0.08571135553550678,0.4268610283388298,1
6.614552412530028,1.7783626569020738,0.4503945151824822,0.10491209602828046,0.7482739526572963,0.011027683362738587,0.09178534641356399,0.0013590392325567582,0.03623569862740883,0.2567481204261082,1
1.4600206294853537,0.7506469513684866,0.6864794138638093,0.15314455691538748,0.9441491343758661,0.023555409637346682,0.45704846774713603,0.08426750233502317,0.2898211721690685,0.7136709329304721,3
6.008437988245149,1.7764254758363722,0.4386367274101943,0.11447191052167027,0.6640124407663989,0.013156084715913709,0.015851605837402694,5.2130290213801806e-05,0.0065952856380948124,0.04607043828444097,3
5.932313607404606,1.8499762146387597,0.4128379602051421,0.10228651367937996,0.7463533106871039,0.010479332472151522,0.28821477890780023,0.012157346226213563,0.1096753801188322,0.716000461335306,3
4.542716174758289,1.474449902139446,0.5001762129537374,0.11860339918548207,0.8192251617821766,0.014099835371596446,0.027928737458630466,0.0001896177166155768,0.01313537788624321,0.08912395507706003,3
2.183919981557042,0.9467586183477188,0.6279579314201007,0.13378433142302779,0.9294647810789822,0.017970722579853847,0.574144808255408,0.09654321051075936,0.3102599721291436,0.8011185839290951,1
4.676074903398279,1.5130704665099728,0.49297183478586903,0.12382558052398604,0.7822872312986441,0.015348988370414391,0.09125737829531906,0.0020751029793331776,0.044928452204474355,0.28443311059696197,2
5.6148767494433365,1.6876684182507833,0.45306390441170796,0.1018017306682209,0.8076781296659938,0.010401870081291013,0.26809821012043883,0.010419098085013326,0.10148376667733268,0.6911526436335865,3
3.882763285699418,1.3387003603444552,0.5197955863525239,0.11608015646512557,0.8571966252121528,0.013505346631466098,0.05536513209411253,0.0006648624304933758,0.02515070257055846,0.17198765723278833,1
3.417225801478307,1.2884812086683155,0.5321246419489553,0.12499719767751882,0.848829065798219,0.01569295544947791,0.06216734336053637,0.0010076481991673659,0.03111159814946834,0.2084490407623505,6
2.798377128969593,1.214083120231833,0.533968161461493,0.11615486657742778,0.9036101277598205,0.013514032181535868,0.020947881002468,0.00010487101008887832,0.00960895948782086,0.06555326613271119,3
4.443297090126491,1.5691620121636067,0.4616425519658288,0.10546087529301637,0.8497626553695681,0.011134368764929594,0.08554832620038987,0.001199693598241518,0.034006052459222676,0.24048998067261268,2
10.356491852320419,2.224986094609466,0.4068624300352502,0.09731821977050523,0.6865489452216942,0.009504366276856796,0.10698487752907436,0.0014842733766123263,0.03789765915569099,0.2680172241267319,5
2.109893346529276,1.0168603770287925,0.5891856602454932,0.13843472573777418,0.893113062155917,0.019190987802895527,0.0442414600953301,0.00058064476294086,0.02346182490386517,0.15549011177312855,3
5.696318981630439,1.6777814644794045,0.4607213337585443,0.10362411914132647,0.7991269429196509,0.01076524329263889,0.02933524153784087,0.00014492775090455096,0.011404922028844904,0.08116009162554884,3
5.62024689998899,1.6400150053334528,0.4694448485377135,0.11252562405172943,0.7495773952621296,0.012674177539898624,0.05619449394361684,0.0006296613565973817,0.024458606238435744,0.16894456811492642,1
2.950935414915711,1.179547940161791,0.5576636129850415,0.1348774540050001,0.8714776843495096,0.018269974573306685,0.04518963902716428,0.0006545868668029931,0.02495060542326598,0.16421176691240444,1
5.273878022793649,1.6837276174966815,0.4483379627675221,0.09945870864795076,0.8420715839553905,0.009903175231886645,0.027532854738512826,0.0001140804076836474,0.010048565582074212,0.07287173255097029,3
2.5297118913531236,1.087318773604428,0.5805200760318335,0.13229092823137661,0.8952821182757662,0.017582340761266572,0.11072175727442797,0.003587419762868734,0.05927854170215709,0.39228095205038516,1
2.5890299311216594,1.151006012637076,0.5532770831110903,0.12515766818033686,0.8999381156870034,0.0157035331372482,0.06253212397386908,0.0010200057848675922,0.031305739015412545,0.20973484626529185,1
3.1029603196105735,1.203910263692816,0.5559968183378295,0.11791830199106787,0.8926797478789278,0.013981736930672084,0.04606776001672501,0.0004873486573067693,0.021440720891928798,0.14582270664607547,3
3.578013693456904,1.294236851103448,0.5324895677123871,0.11402827739689186,0.8869488817906003,0.013051019299370989,0.07813600322615369,0.0012440348076154478,0.03464064214546153,0.23822902283148695,1
2.396093763031584,1.100752020253199,0.5656770445447195,0.13110525680438623,0.8954101451461354,0.017230090215575308,0.1419043477633,0.005709586778045652,0.07495485509759928,0.46486551101029777,3
1.0644507264855747,0.7036784718299526,0.6824926353963745,0.15865874277505218,0.9501217335804661,0.02523315554830518,0.30218630589384715,0.0400140861491436,0.1995085520791529,0.6104176738259129,3
5.4628336959845925,1.48391310754131,0.5277902625666699,0.11531370742615105,0.8374001308826919,0.013336956850144452,0.03213965978818366,0.00023016725903314645,0.014535935226736553,0.09949383559835656,3
15.429228409052502,2.8479815717176713,0.33471760066252143,0.08104827866236408,0.6014485445033678,0.00662383022383902,0.0180096759712385,2.6657099940265803e-05,0.00454874023838618,0.0381053368818529,3
2.5289376326776742,1.086097306306469,0.578692895842124,0.13637204647163945,0.8702975259118031,0.018622260118457568,0.0243681583145787,0.0002072330776875286,0.013760522846899886,0.09020092553895663,2
1.8192440798550087,0.9568870887943055,0.6006974317749472,0.13518693263182804,0.9209171253831148,0.018292277818088714,0.12609424847143208,0.004861573448406076,0.06911442364867768,0.4555406574708583,3
4.358462509060934,1.5401421182932271,0.4683165715617978,0.11013643310110416,0.8238439088964025,0.012166957057894723,0.08674423229169702,0.0013911095899801023,0.03666834768650049,0.255127399514218,1
6.0683514017218645,1.5355021832221687,0.5289871434964941,0.1354284114816055,0.7499636975666704,0.018457919113162535,0.09525357367149188,0.002829848640109563,0.05257583009172757,0.3148585513158241,5
5.660711542026828,1.5543263293254157,0.5130214826048884,0.10534762222502753,0.8474813375616281,0.011176643484981853,0.024648388504196563,0.00011005416760981119,0.009858635614218271,0.06959963687254625,1
3.8398993848496223,1.1268867578146118,0.6002816965599873,0.15101072545324404,0.7891043395953777,0.02285588124918985,0.2142237175578468,0.018036965559888974,0.13373229497311148,0.5567852830943942,3
4.122151374161604,1.3692348410269397,0.5270828373691284,0.13612692856132216,0.7621285710124597,0.018607144300172414,0.0580824270980311,0.001087180858061739,0.0323411041655702,0.21257281562588268,3
2.1905356732340673,0.8116563249495387,0.6871861159925042,0.15947974440934679,0.909080558222415,0.025543943447646163,0.1722993640231245,0.01330787750709388,0.11477807338382763,0.4949613148623977,2
10.656197771501382,2.2251832600655925,0.40917075124650115,0.0992297703182723,0.6027576459502322,0.00996347869105922,0.006059702931930665,7.826631096786911e-06,0.002216468364507158,0.016062623998225025,4
2.7718441490723706,1.1570750576130724,0.5594091426699741,0.12875923940541595,0.882045216427457,0.01659610898784442,0.01697013110523567,9.240811696179282e-05,0.00898218675311655,0.059519236904915,6
5.995286085145854,1.7444506935241808,0.44755939472034456,0.1013027375904398,0.7785143528004643,0.010303742961507984,0.06093494053418273,0.000554670809855093,0.022916552831698384,0.16467272071677957,3
4.807367972418156,1.6230765479588354,0.4534556158797502,0.11232025142931795,0.7874799645835754,0.012629757875042806,0.0718318613882636,0.0010107297051570984,0.031160120263358286,0.21541295118802248,3
2.315312430883639,1.0441178849512642,0.5849060256641933,0.145231692165173,0.8675753032798259,0.021122239955448527,0.023171090303338287,0.00021907738509400028,0.014166047681862639,0.09174356224442795,2
1.8612223939194332,0.9898786372618884,0.5888359282964688,0.14668002835156796,0.892114892404204,0.02155551940610988,0.18106107026270926,0.012073431747460665,0.10929394789167458,0.5485423911690572,1
9.974173633799222,2.230637534781871,0.3983320898994571,0.09741406662494483,0.6713249808133721,0.009557841743293403,0.12619726512265766,0.002072318262892348,0.04489785951014994,0.3121222372282451,1
3.838085360789412,1.3689202980164683,0.5139408170879092,0.11064986482426509,0.8796307205061339,0.01228377573012478,0.13617506581238994,0.00342252384530425,0.05788497725939584,0.4021862761722549,4
6.122461250509939,1.6572608849145667,0.47406373423275094,0.11413399156661613,0.7319021639282494,0.013059729149132676,0.027730464121447855,0.00016938176888784851,0.01238029486289963,0.0849922074795207,2
3.1838604766504783,1.316161292505965,0.5101728085612418,0.12419262599155376,0.8547943525730631,0.015471092438313374,0.0943582728657751,0.0022379416551280393,0.046683021492487445,0.31350437609462256,1
2.6630273922750645,1.1569365487659278,0.5554499404933871,0.12215229699678712,0.9058289472668013,0.014950804238430287,0.20573971018231105,0.009990828969341293,0.09936256487532692,0.592352775189458,1
2.180541395289554,1.035286755144871,0.5843883554624771,0.12802356495421102,0.9224696290401334,0.01643800270822207,0.42485050447658707,0.04752198673138257,0.21748047629229822,0.8126882512476681,3
14.390370327117193,2.6863684008943634,0.35650627351032077,0.08284284139755739,0.5914657617588671,0.006900368264972998,0.03326292513509187,9.115523443757113e-05,0.008916908965752493,0.07271468324516324,1
7.654186358275153,2.01183966446367,0.40385451566553493,0.10440352883984688,0.6437654024855236,0.010932651754078386,0.007221871848032825,1.1989577430493968e-05,0.0028674570600358213,0.020283462518928954,1
2.01283566342077,0.9954153710920322,0.5941303206724,0.12853266822998338,0.9358264468950563,0.016553127489331746,0.2374437952355141,0.015070009422977303,0.12218303223771135,0.6510211039914002,5
4.120164298587577,1.4350085170461906,0.49917542841422347,0.1193807979196535,0.8070969713674767,0.014281303081227298,0.10717497592958367,0.002598322009413563,0.05035195937608069,0.3417856465844568,2
3.396331980394569,1.2729049027244752,0.5370218727553823,0.12250122568063605,0.8497817585016492,0.01506590215592372,0.04481579128863809,0.0005081525669752927,0.02190708973244395,0.14745793918020741,3
2.5952711118162,1.118399481759688,0.5664215276205858,0.13551125527429003,0.8828517424517915,0.018380360520974776,0.04481579128863809,0.0006488087102578086,0.024837396986434557,0.16336397693911228,4
2.193880406792508,1.0718794859802419,0.569188265481825,0.12542556318573791,0.9193115981834576,0.015751790021062015,0.17958584691887466,0.008146202617066561,0.08965858534665339,0.5561651604323883,1
4.509303733237629,1.4999882416609673,0.49301791617128005,0.11688313549147807,0.8082243660933683,0.013687250493448981,0.1415769560735339,0.00425976321967995,0.06465357395233394,0.44162191432386894,2
11.736404059291633,2.4114253777325416,0.38987700130539554,0.09554758784181852,0.7263653587189116,0.009183818080997178,0.04481579128863809,0.0002584523148692527,0.015440914201013843,0.11408738571402091,4
4.210107268928738,1.3339124330949184,0.5416928613054566,0.13179899887093438,0.8033712559563055,0.017403064550594226,0.03213965978818366,0.00032162617794220257,0.017298226963462074,0.11432842037448915,3
7.79168614798896,2.030666586062657,0.401706839088651,0.0948541732961272,0.7117348305637634,0.009022723633686502,0.013947479393142496,2.827066976202982e-05,0.0047016021740984345,0.034995788186706844,3
1.7481167295685935,0.8901201600450469,0.630246856798967,0.14629702793463592,0.9403250964899825,0.02143858052141406,0.11898475087980162,0.005233322629057306,0.07173275943756234,0.44884950832837456,1
1.7283181968429866,0.9148469481195558,0.6180084415465604,0.13485752996922173,0.9332232611351485,0.01822008760739213,0.03213965978818366,0.0003400049928572755,0.01780351329161253,0.11709171896477329,3
1.1166559646545957,0.693501247034165,0.6931780026526049,0.15227238372928067,0.9592972662985806,0.023218298606225027,0.2079766757852483,0.01732016057278847,0.13103486104679735,0.6099391566164347,1
2.732966455890055,1.1828582866715331,0.5480242395917131,0.13811545114724602,0.8674325877453208,0.01911054136844111,0.21489366814222197,0.014710506043440973,0.12070899062108424,0.5756880118966342,5
2.781156891958165,1.1563434237401458,0.5612900952191802,0.11822495165186389,0.9118293666480006,0.014022191459871141,0.03213965978818366,0.0002455755383250769,0.015035394105683332,0.10213734860987633,3
11.102540472751418,2.531000629616497,0.34531234469992395,0.09512728533953697,0.5020136433252758,0.009065736698764091,0.14619471636828976,0.002559828386486269,0.04997274960186707,0.3702296441748931,5
4.08652414392708,1.5204528482757507,0.46569179885590867,0.10762551026084337,0.8441823707912236,0.011596462002375072,0.04376464797187291,0.00034472083166978796,0.017930951309192228,0.12577016155924942,1
12.944998531117713,2.4222599343748494,0.3977479562389693,0.09230753161671745,0.5832505367074086,0.008549597333889731,0.04444343744716896,0.00022782598717093673,0.014458598938707615,0.10899270123864344,1
2.7787291716967184,1.1516804036558426,0.5639568675747766,0.12206826161082085,0.896411931662257,0.014946551757809744,0.4377419231418182,0.04480303588619828,0.2111482271057152,0.8122381125812647,2
2.7817993503188347,1.2204613258598358,0.5325453609207166,0.11618879386170622,0.9005257446061568,0.013539127785241611,0.22892590544478172,0.010879110408374639,0.10371418176659265,0.6524252087238129,3
6.606445358765493,1.6429940561722087,0.5047982375839841,0.13306259659271963,0.7025426273588747,0.01774445538501932,0.04394928949840996,0.0005989222683957942,0.023838251223085388,0.15736221085325938,2
4.792651762179663,1.5806117505944348,0.4621079969319095,0.11327145932675108,0.7773529450189671,0.012862550717354336,0.1520133624112096,0.0045212691209418334,0.06662829914048483,0.4594704466660976,1
2.913548749370527,1.242359954079899,0.528850446754316,0.11671445851032715,0.8959339192994363,0.013639496509922367,0.18007692407923861,0.006824343277437085,0.08200703298967428,0.5605125069174945,3
5.512876208751457,1.4174727760805066,0.5425539083089431,0.14356172554597324,0.7052793620080575,0.020644764932650068,0.04581603836261248,0.0007773112748243687,0.027246827092893316,0.17724749609193963,1
4.545686549306906,1.4403731481720454,0.5054633614331338,0.11452643165159426,0.8276328237866526,0.013149375064944856,0.07245846820941415,0.0010840673104939946,0.03229383420100683,0.22181308143352582,1
3.583845338581355,1.376475593960913,0.5009452324718155,0.12299990744149322,0.8126739709548416,0.01515511706781211,0.07043170637154565,0.001230149802089802,0.034443160495802386,0.23183749410487786,1
