image_id,Contrast Feature,Dissimilarity Feature,Homogeneity Feature,Energy Feature,Correlation Feature,ASM Feature,Mean Feature,Variance Feature,Standard Deviation Feature,RMS Feature
img00030,789.4973370819661,10.647239553297645,0.5666214600747896,0.45041359494991995,0.8991588848975118,0.20290029135708318,1.5258789062500003e-05,3.0957799158914892e-06,0.0017594828546739208,0.0017595490179404334
img00031,697.8832376971077,8.419595948674136,0.6806746342699107,0.6155277234884172,0.9193390742423551,0.37889239217665593,1.52587890625e-05,5.781206258966074e-06,0.0024044139117394233,0.002404462328590266
img00032,829.000264591838,9.976607584824082,0.6360848750487216,0.5604869306884601,0.9109544777258552,0.3141713323885427,1.5258789062499998e-05,4.793641259758093e-06,0.0021894385718165496,0.002189491742483115
img00033,527.543703293237,7.334777309208215,0.6167452296979399,0.46882753633454266,0.9279754746352152,0.21982447571294841,1.5258789062499998e-05,3.354022475033458e-06,0.0018313990485509864,0.0018314626137808853
img00034,510.32020714692237,7.743859137711671,0.5761329764815968,0.4277044822276088,0.9222854783071416,0.18295624549578826,1.5258789062500003e-05,2.791457927042158e-06,0.0016707656708952808,0.0016708353472696857
img00035,700.7522041703471,9.995340944589486,0.5574285614482526,0.4409277391947533,0.9101569943608816,0.19443905306728645,1.5258789062500003e-05,2.9666716656196854e-06,0.001722402875525841,0.0017224704631033125
img00036,597.3834993452656,9.302755881152258,0.5553683001319695,0.4260656044041323,0.919363655568148,0.1815538577190762,1.52587890625e-05,2.770059187772513e-06,0.001664349478857284,0.0016644194238280713
img00037,847.1048724199206,10.764690218305873,0.5390163509795595,0.41829301836854893,0.9018594668328767,0.1750018571522476,1.52587890625e-05,2.670083593186516e-06,0.0016340390427362853,0.0016341102850879346
img00038,775.9464852761407,10.092394271434461,0.5524103883676538,0.4300437545928326,0.9080920992420349,0.18496776852524013,1.5258789062499998e-05,2.822151332642744e-06,0.0016799259902277673,0.001679995286685769
img00039,546.6716288056512,8.113078908953405,0.5163037195202709,0.3287887988454513,0.926028086953644,0.10812925780645509,1.5258789062500003e-05,1.6496887057095898e-06,0.0012844020810126359,0.0012844927155703312
img00040,589.8024445075605,8.222161473351843,0.5745399813028407,0.4212683125935498,0.9196923592822978,0.17749133111998452,1.5258789062499998e-05,2.708069951336935e-06,0.0016456214483704737,0.0016456921893174884
img00041,597.8767502583619,8.08097264273394,0.5915075144298747,0.4498962431768082,0.9237713417482776,0.20242479716973566,1.5258789062500003e-05,3.0885244503868833e-06,0.0017574198275844288,0.001757486068516771
img00042,607.6785193495762,8.3169598231453,0.5875945018595847,0.4430732267282145,0.9218397973291969,0.19633739073001205,1.52587890625e-05,2.9956379995854815e-06,0.001730791148459421,0.0017308584084867063
img00043,685.1338262026997,9.020158412630096,0.5512825906677695,0.4091477559183409,0.9176533916663142,0.1674266853268253,1.5258789062500003e-05,2.5544956441904064e-06,0.0015982789631946003,0.0015983517994590738
img00044,651.0981407692078,8.961116968233668,0.5460231404584237,0.39613345751325924,0.9137218163659633,0.1569493803499162,1.5258789062500003e-05,2.3946246576043757e-06,0.0015474574816790204,0.0015475327099121457
img00045,645.5327803309382,8.53406003700563,0.6064617955892702,0.5045355912510601,0.9288478079881163,0.25457734943272287,1.5258789062500003e-05,3.8843092444405786e-06,0.001970865100518191,0.0019709241677660348
img00046,664.4482312092068,8.834974769320201,0.5891699396393703,0.47911425649995176,0.9280652064238182,0.22957372691482483,1.5258789062500003e-05,3.502784242639911e-06,0.0018715726656050283,0.0018716348664425883
img00047,527.5194797374072,7.893898260284905,0.5554264467296721,0.4017798728826404,0.9369278581718736,0.16144390164938546,1.5258789062499998e-05,2.4632056100493805e-06,0.001569460292600415,0.001569534466232913
img00048,517.9779973147834,7.986228433775921,0.5302940284281499,0.3602645103738997,0.9363020747755343,0.12980286307611755,1.52587890625e-05,1.9804016767413553e-06,0.00140726745032398,0.0014073501722687957
img00049,532.5209019368242,7.786052269560421,0.6162743909926393,0.5086040411971555,0.9268984991036463,0.2586965109527353,1.5258789062499998e-05,3.947162661189411e-06,0.0019867467531593983,0.001986805348249561
img00050,603.0131820995107,8.597726295175791,0.6268260794401757,0.5420137872139685,0.9171967271124584,0.29380466475632927,1.5258789062499995e-05,4.4828705744521226e-06,0.00211727904973627,0.0021173340324794707
img00051,639.3396014754533,9.524131283641635,0.5450929452789599,0.42613258947203364,0.9278805810612494,0.18160625247856646,1.5258789062500003e-05,2.770858668355594e-06,0.0016645896396276154,0.0016646595745074275
img00052,731.7427310110254,10.23546355368256,0.5918861409318812,0.509200035599253,0.9154556478698497,0.2593084619141699,1.5258789062499998e-05,3.956500291826786e-06,0.001989095345081976,0.001989153870988978
img00053,499.16853686086,7.812665501249814,0.5347142354488478,0.37013595965340307,0.9339904759197488,0.13701392068765458,1.5258789062500003e-05,2.0904336837536004e-06,0.0014458332143624313,0.0014459137299290214
img00054,594.1896455990922,8.58362832204011,0.5228771551978617,0.3633407304647799,0.9387640919442782,0.13202767854874453,1.5258789062500003e-05,2.014349666741297e-06,0.0014192778680516712,0.0014193598900155483
img00055,602.1899409182141,9.104216827663116,0.5262786278318705,0.38001138407670165,0.9314259303779671,0.14442299467866182,1.5258789062500003e-05,2.203487180930377e-06,0.0014844147604124586,0.001484493183404367
img00056,451.711569678766,7.492339094339046,0.5842605647979859,0.4386925220825271,0.9216022525526666,0.1924707163939275,1.5258789062499998e-05,2.9366372315177146e-06,0.001713661936181613,0.0017137298684919307
img00057,531.0165192174254,7.933593629854379,0.6357109424221615,0.5461008450993925,0.9171791074227593,0.298253302803855,1.5258789062499995e-05,4.5507514040347275e-06,0.002133249025321406,0.002133303596462158
img00058,617.457978632086,8.697501982411346,0.6093770316068603,0.507098671063483,0.9308177226281211,0.2571727720411854,1.52587890625e-05,3.923912250551916e-06,0.0019808867333979286,0.001980945501823704
img00059,582.5704963536224,8.788604863514635,0.5788503962641425,0.46404875160855463,0.9237160722365483,0.21536250073019417,1.5258789062500003e-05,3.2859381399685497e-06,0.0018127156809518005,0.0018127799013151606
img00060,361.1947733444058,6.283154706122768,0.5783204335368227,0.40605107384556277,0.9383819720833529,0.16489770074348592,1.52587890625e-05,2.5159064018914244e-06,0.001586160900379096,0.0015862342930775
img00061,400.72657116556303,6.954240811827318,0.5631105191772823,0.3981670709814762,0.9279345215866818,0.15856086773313424,1.52587890625e-05,2.419214003662099e-06,0.0015553822693029837,0.0015554571142611918
img00062,728.7794841377537,9.545636609117137,0.5391263484196585,0.39699435952814954,0.9170337745807862,0.15762824606243797,1.5258789062499998e-05,2.40498332631332e-06,0.0015508008661054198,0.0015508759321612331
img00063,736.3639352202738,9.345270824322796,0.5796969231636627,0.4529175366156746,0.9180985323697597,0.20516089473951626,1.5258789062499998e-05,3.1302739860588216e-06,0.0017692580326393382,0.0017693238303664127
img00064,804.8148131128216,9.939264045079533,0.6022041806232545,0.5094726934448446,0.9120437600624973,0.25958975575949805,1.52587890625e-05,3.9607924952770414e-06,0.0019901739861823745,0.001990232480370244
img00065,711.432816569995,9.900979716335568,0.5168768562182966,0.36994911525344987,0.9099485974594395,0.1368926715237427,1.5258789062500003e-05,2.088583568337626e-06,0.001445193263317272,0.0014452738145352526
img00066,235.95455918398562,4.892865664648451,0.5883958598122254,0.3408353586058166,0.9544973510353176,0.11617570168359286,1.52587890625e-05,1.772467695534032e-06,0.0013313405633173024,0.0013314280026263856
img00067,222.83376790178494,4.940870098039466,0.5760755559729519,0.3478788543900996,0.9586344955508367,0.12102834210122933,1.5258789062499997e-05,1.846513112062899e-06,0.0013588646408170678,0.0013589503091381056
img00068,648.7865949995746,8.319224967561075,0.6504188205495626,0.556567945580154,0.9177912839036271,0.309791162406681,1.5258789062499997e-05,4.7268051699469e-06,0.002174121700813204,0.0021741752460624126
img00069,695.4560351187698,9.168703683680034,0.6325229237754919,0.5429434399949281,0.911584688370176,0.294815376701239,1.5258789062499993e-05,4.498292814822457e-06,0.0021209179179832627,0.0021209728063947718
img00070,529.9428629914487,7.5410053224726035,0.6279226732829885,0.4999717119468226,0.9303359549233226,0.24999516352089796,1.52587890625e-05,3.8143906361662588e-06,0.0019530465012810778,0.001953106107411964
img00071,508.10914990632966,7.40033184352219,0.6175950209142437,0.48983370899897194,0.9294290821232076,0.2399590238432291,1.5258789062499995e-05,3.6612512978219043e-06,0.0019134396509484966,0.0019135004908453924
img00072,633.3620370471026,8.893537221261635,0.5961246893843718,0.47953284242917826,0.9157453117567265,0.22998047668706306,1.5258789062499998e-05,3.5089907516156343e-06,0.001873230031687415,0.0018732921774937531
img00073,774.6500373054158,10.827656610438693,0.5420097850667707,0.4304668762167726,0.8975600989307557,0.1853377131170129,1.5258789062500003e-05,2.827796239133215e-06,0.0016816052566322498,0.001681674483893024
img00074,639.2566296166478,8.35927048791355,0.5970685922357502,0.4569091073816297,0.9167349224098365,0.20879250631952734,1.52587890625e-05,3.1856879811153584e-06,0.0017848495682032586,0.0017849147911760416
img00075,541.0986753142067,8.246768475466268,0.5357109299251644,0.36352078928018583,0.9161696647735013,0.13217667349004855,1.52587890625e-05,2.016623149122746e-06,0.001420078571461011,0.0014201605471799309
img00076,493.85706756419575,7.980472384419812,0.5717979116073999,0.43388084891364914,0.9253517058893193,0.18827451258624028,1.5258789062499998e-05,2.8726082427530007e-06,0.0016948770583003951,0.0016949457434964265
img00077,431.43391147638613,7.555307964485083,0.5617982056599978,0.4074644017789446,0.9294761166762606,0.1660455498270057,1.5258789062500003e-05,2.5334211889317718e-06,0.0015916724502647434,0.0015917455888349197
img00078,437.4259633314539,6.374102809016189,0.6687164999030689,0.5707036970428168,0.9364713542062773,0.32571725463497775,1.5258789062500003e-05,4.969818051848306e-06,0.002229308873137212,0.00222936109289006
img00079,382.6676692858872,5.971714394704268,0.6628018605261597,0.5600784971878132,0.9412526848689051,0.3137016531981669,1.52587890625e-05,4.786474524064938e-06,0.0021878012990363036,0.0021878545094929395
img00080,529.9322344771892,7.714560535611847,0.6276633358366204,0.5120275647043513,0.9318359292284989,0.26219040556510254,1.52587890625e-05,4.000475262086197e-06,0.0020001188119924767,0.002000177015348854
img00081,447.8825906202319,7.427791774798455,0.5651426089406513,0.4032935798125875,0.9334139689114672,0.16266162836630846,1.5258789062500003e-05,2.481786645158839e-06,0.0015753687330777005,0.0015754426285341189
img00082,469.05198502385247,7.344232566801892,0.6092456843101822,0.4932794188393031,0.9359189640140944,0.24334019125643672,1.5258789062500003e-05,3.712843818164425e-06,0.0019268741054268245,0.0019269345211522053
img00083,509.31333618687177,7.959293090398688,0.6073035975685392,0.48903848030710906,0.9240130567040128,0.23918204269069007,1.5258789062500003e-05,3.6493955063090905e-06,0.0019103391076741036,0.0019104000463130081
img00084,602.2761952134354,7.825016730344526,0.618426987740928,0.49894008408258256,0.9213977298100133,0.2489609963016459,1.52587890625e-05,3.7986104967123495e-06,0.0019490024363023124,0.0019490621661086137
img00085,579.0592779820718,8.038281790657743,0.5963004531009054,0.46738362502225594,0.9195144427663543,0.21847131680399917,1.5258789062499997e-05,3.3333749086735027e-06,0.0018257532441908744,0.001825817005977641
img00086,459.7187168096868,7.107976289168108,0.6170359577148946,0.4962712143540503,0.9361399848164962,0.24630377417517646,1.52587890625e-05,3.7580645047923392e-06,0.00193857280100396,0.0019386328521501925
img00087,381.1694861351711,6.52466323048863,0.6123796246480168,0.47581067130473603,0.9401359305072963,0.22641663182364408,1.5258789062499998e-05,3.4546107945935942e-06,0.001858658331860268,0.001858720964867306
img00088,419.2382800786103,6.815931192330213,0.6045055899426774,0.4778546946230367,0.9390965996335413,0.22836409311662503,1.5258789062499998e-05,3.4843266956704996e-06,0.0018666351265500443,0.0018666974919129648
img00089,481.0201385885731,7.293920577422596,0.6327069047121968,0.5217611113073838,0.9317108580307571,0.27225729290069917,1.52587890625e-05,4.154083772455834e-06,0.002038156954813793,0.0020382140719511
img00090,581.0935984357548,8.168291402345798,0.6514262213054772,0.5638264627553752,0.9153606008430092,0.3179204423376421,1.5258789062500003e-05,4.850848137643501e-06,0.002202464105869492,0.0022025169620884084
img00091,493.8888635681578,7.649785569252749,0.6295762394307991,0.5246772770872313,0.9205412554961773,0.2753077044307173,1.5258789062499998e-05,4.200629358546221e-06,0.0020495436952029642,0.0020496004950208892
img00092,928.3311513000365,10.739936232459089,0.5141439809151339,0.3691405103187263,0.9169929841517119,0.13629461418395286,1.5258789062499998e-05,2.0794579375426258e-06,0.0014420325715956022,0.0014421132993583687
img00093,1009.1584885621738,11.347464526865133,0.5634042885496814,0.4551639477888458,0.9125308041380344,0.20720522025773666,1.5258789062499998e-05,3.161467917916237e-06,0.0017780517196966563,0.001778117192020788
img00094,789.714074724986,10.697898584680296,0.5813821006482329,0.4882630599106297,0.903959144421315,0.23843010081191512,1.52587890625e-05,3.637921783793063e-06,0.0019073336844383215,0.0019073947190963688
img00095,682.7263887988748,9.7261011089496,0.5934941493238783,0.5022249589402208,0.9099281575609173,0.25225519814105657,1.5258789062499997e-05,3.848876027708888e-06,0.0019618552514670618,0.0019619145899739208
img00096,590.5184491241762,9.197656280036949,0.5165950117978951,0.3701737569297161,0.9140207374138349,0.13705568708067073,1.52587890625e-05,2.0910709883346707e-06,0.0014460535911005065,0.0014461340943973094
img00097,687.3054938305344,10.628842242166778,0.5053477744580999,0.3761415495958768,0.90712711961524,0.14151431012159316,1.52587890625e-05,2.159104176825325e-06,0.0014693890488312906,0.001469468273719776
img00098,461.0999611177459,7.917853004253395,0.5198695122339463,0.3444411843957159,0.9175920131096137,0.11866375432809434,1.5258789062499998e-05,1.8104323660128776e-06,0.0013455230826756104,0.0013456096003880667
img00099,480.7016112042499,8.32603789708303,0.5077313037313163,0.32432115375378534,0.9122527427190863,0.10521377441347886,1.5258789062500003e-05,1.6052019596009367e-06,0.0012669656505213298,0.0012670575323341046
img00100,448.2397118296352,6.679254223135777,0.6481137271614221,0.5363361630588076,0.937377605972172,0.28767279026727366,1.5258789062499998e-05,4.389305595065836e-06,0.0020950669667258457,0.0020951225323855138
img00101,465.8259912954572,7.4922593173302685,0.5939057164750343,0.4622679129506472,0.9316845915174958,0.21371274291449488,1.5258789062500007e-05,3.260764833455114e-06,0.0018057587971418315,0.001805823264912369
img00102,625.4750384468082,7.074136570069548,0.7387510101920071,0.6696270896225461,0.9215341409911811,0.448416078223831,1.5258789062499997e-05,6.842053519207096e-06,0.0026157319280092706,0.002615776433461153
img00103,734.9152507900037,7.345200839220682,0.7503405937932595,0.6949300785770824,0.9421371442981029,0.4829388788497655,1.5258789062499993e-05,7.368829651805299e-06,0.002714558831892449,0.002714601717093864
img00104,469.89558042583883,7.777415176855388,0.5731259406437761,0.43941279845937115,0.9268211240392767,0.1931012245820712,1.52587890625e-05,2.9462580229627407e-06,0.0017164667264362395,0.0017165345477462416
img00105,409.9421495939507,7.050417357507177,0.6037108854642821,0.4834921863607101,0.9373687691439951,0.23378654628658907,1.52587890625e-05,3.567066764791951e-06,0.0018886679869135154,0.0018887296247572342
img00106,460.6677574430959,6.8320112456751385,0.6290564149357437,0.5102451381813388,0.938029897027605,0.2603694590276753,1.5258789062499998e-05,3.972689822977318e-06,0.0019931607619500537,0.001993219168486239
img00107,189.72480223953073,4.321551686851333,0.5822069848284276,0.3236942323021973,0.96122608612797,0.10479182672354019,1.52587890625e-05,1.5987635488048098e-06,0.0012644222193574461,0.001264514285980377
img00108,511.15054450216576,7.681040495242749,0.606849451031966,0.4904360874217383,0.9278425425003132,0.24054886321065433,1.5258789062499998e-05,3.670251532309991e-06,0.001915790054340504,0.0019158508195978219
img00109,487.0114149005641,7.368233942474484,0.6270984119412648,0.5292963468153108,0.9309621934411576,0.28017456859728934,1.5258789062499998e-05,4.274891812259762e-06,0.0020675811501026414,0.0020676374544158875
img00110,508.88793832305527,7.637764201269171,0.6714452629135114,0.5990437381070666,0.9227232590732215,0.35887328540045954,1.5258789062500003e-05,5.4757389314485554e-06,0.002340029686018653,0.002340079434996215
img00111,485.7384244642121,7.762754409362422,0.6326255414187603,0.5358901482824526,0.9220892618431107,0.28720016097171824,1.5258789062499998e-05,4.3820938443402905e-06,0.0020933451326382592,0.0020934007440009997
img00112,922.9227857075064,11.513081567186198,0.5510842415348974,0.42744586595970047,0.8939412148571485,0.1827483738887612,1.5258789062499998e-05,2.788286058037731e-06,0.001669816174923974,0.0016698858909163182
img00113,662.7572088109835,9.001389534674797,0.5992395476013437,0.4716870710760172,0.9097804881025461,0.2225143659255926,1.52587890625e-05,3.3950669423888093e-06,0.0018425707428451179,0.001842633922685801
img00114,538.3622881224084,8.053666949010527,0.5978530867728625,0.4655671210613868,0.926579371585824,0.21677299827148802,1.5258789062500003e-05,3.3074606244246024e-06,0.0018186425224393612,0.0018187065335199782
img00115,482.16599291742807,7.724772893839335,0.5695861769122597,0.41425524155667687,0.9324384070196936,0.1716253249571559,1.52587890625e-05,2.618561800658775e-06,0.001618197083379764,0.001618269023154812
img00116,522.2513739607725,8.03869031742632,0.5626971091516678,0.4134445133421119,0.9368605970422875,0.17095585281148146,1.5258789062500003e-05,2.6083464664047923e-06,0.001615037605260259,0.0016151096857639255
img00117,594.2104498270381,8.927683433055138,0.5441488665859022,0.4034082487875239,0.9307553979334581,0.1627539353216645,1.5258789062499998e-05,2.483195137519313e-06,0.001575815705442522,0.0015758895799398403
img00118,411.8697215915009,6.568612072280364,0.6355240692943358,0.5273478548903431,0.9398183713158013,0.27811453817707615,1.52587890625e-05,4.2434582426153136e-06,0.0020599655925804474,0.0020600221050413436
img00119,475.1723247969992,7.542185217224618,0.6255926543091574,0.5268105571320273,0.9287884212708978,0.2775519735366854,1.5258789062499997e-05,4.234874187433684e-06,0.002057880994477981,0.0020579375641834566
img00120,502.51858588046593,8.107383908833516,0.5591439026647532,0.4322618890144625,0.9279637474720169,0.18686942179828592,1.5258789062500003e-05,2.8511682588059347e-06,0.0016885402745584527,0.0016886092175069961
img00121,508.3611658377066,8.360794916619165,0.5772735821652182,0.4661906758830363,0.9226974395334198,0.2173569225031362,1.5258789062500003e-05,3.3163706011037904e-06,0.0018210904977797756,0.0018211544228174188
img00122,280.7304414768537,5.274221693579627,0.6246175930914455,0.4869615782285125,0.9629040212993314,0.23714529043868338,1.5258789062500003e-05,3.6183171333242937e-06,0.0019021874600901705,0.0019022486598675645
img00123,245.23933502139778,5.044744959871336,0.5979458066149669,0.44035864152927007,0.9646892731437926,0.19392811495623005,1.52587890625e-05,2.958875368760802e-06,0.0017201381830425143,0.0017202058596006628
img00124,518.3460435439856,7.541580957444459,0.5973843981226978,0.4571316879936619,0.924776295379933,0.2089919676411881,1.5258789062499998e-05,3.188731519348529e-06,0.0017857019682322491,0.0017857671600721588
img00125,620.067772401303,8.64552801206326,0.6127950264285844,0.4982380580365581,0.911786787646498,0.24826820703420427,1.5258789062499995e-05,3.7880393714156236e-06,0.0019462886146241578,0.0019463484277125916
img00126,316.12813169817656,5.603747687188038,0.6525655808400455,0.5217588060661889,0.9476944591084345,0.2722473894295895,1.52587890625e-05,4.153932657479136e-06,0.0020381198829998045,0.0020381770011759994
img00127,295.4756374351446,5.692841335063688,0.6228812684862595,0.4674582463065683,0.944166189924261,0.21853560377522063,1.5258789062500003e-05,3.3343558500069706e-06,0.0018260218646026587,0.0018260856170099543
img00128,348.5315353620326,5.867559307117714,0.6288570991787925,0.484006540836748,0.9420683095579807,0.2342778527742409,1.5258789062500003e-05,3.5745635068523896e-06,0.001890651609062968,0.001890713182239983
img00129,331.8249921454683,5.962162194228317,0.6031616777180405,0.4297518733462524,0.9372633460110876,0.18470820999345683,1.52587890625e-05,2.8181907837572903e-06,0.0016787467896491389,0.0016788161347809783
img00130,878.3344588770681,10.918538768142628,0.5435296446004956,0.41374831660741773,0.8965155085739116,0.17121628141015766,1.5258789062500003e-05,2.612320291457593e-06,0.0016162673947888676,0.0016163394204501875
img00131,820.6506977785901,9.823415843666687,0.6094827835329266,0.49974397073067456,0.9061921861630327,0.2497717736816632,1.5258789062499993e-05,3.810981977730565e-06,0.0019521736546041608,0.0019522332873850446
img00132,594.5790314572962,8.327080494882152,0.6225291580019563,0.5330620160742079,0.9188429197011027,0.2841816925204659,1.52587890625e-05,4.336035670950796e-06,0.00208231497880383,0.002082370884735582
img00133,647.2789388096463,8.948526348039758,0.6052425178827923,0.5126384984011476,0.9134663301351298,0.2628232672285631,1.5258789062499997e-05,4.010131964714604e-06,0.002002531389195836,0.002002589522432956
img00134,581.9914563509763,7.642771710400279,0.6417277080332401,0.5308374187469227,0.925615434929292,0.2818103357010259,1.5258789062499995e-05,4.2998516374509755e-06,0.002073608361637022,0.0020736645022989206
img00135,584.7261207528717,8.284554077758859,0.5837869392484063,0.4612675363406107,0.9226537707622833,0.21279565416323662,1.52587890625e-05,3.2467711696483765e-06,0.0018018798987858144,0.0018019445053308464
img00136,494.0008967104358,7.72762284938521,0.5733397756411166,0.4356541198796277,0.9362617302467808,0.18981252501427848,1.52587890625e-05,2.896076449968024e-06,0.001701786252726242,0.00170185465907394
img00137,365.01981866952514,6.5027874195024005,0.567239253473953,0.40666989399189557,0.946828552269259,0.16539362736741248,1.5258789062500003e-05,2.523473641635975e-06,0.001588544504140811,0.0015886177867188917
img00138,583.9408560560058,8.732525966575682,0.5299494177561057,0.3647103386549696,0.914276452681625,0.13303941450956652,1.52587890625e-05,2.0297875323547426e-06,0.0014247061214000389,0.0014247878308711077
img00139,624.9483288429135,9.18307701665259,0.5322433991209612,0.3774466903553242,0.9032186730059406,0.14250178269946973,1.5258789062499998e-05,2.174171812596303e-06,0.0014745073118151374,0.0014745862617154542
img00140,581.7225431925966,8.471596020762098,0.6094126812436219,0.49849993298290746,0.917771858317831,0.24852569901122462,1.5258789062500007e-05,3.7919683871781387e-06,0.0019472977140586743,0.0019473574961526173
img00141,498.99727727921544,8.06694222174213,0.5873902573557621,0.46095080125803267,0.921335189993267,0.21249676664720626,1.52587890625e-05,3.242210508087407e-06,0.0018006139253286383,0.0018006785772955317
