image_id,0,1,2,3,4,5,6,7,8,9
img00030,0.26065829172955696,0.38885425485350406,0.34678505043252833,0.37897161389364176,0.5012245483342792,0.19917986128635992,0.13092152146162173,0.08405125533271311,0.26608456371172257,0.3301563428747461
img00031,0.22853551938788455,0.29919112105406265,0.5234616394687843,0.5745305280950719,0.6153770380695327,0.3877871778560734,0.38250232933790235,0.15685920039753531,0.3754320398030887,0.6526294795287138
img00032,0.2745092552299644,0.3618611741017248,0.4543888881390519,0.5093409670884768,0.5679482201915509,0.31842687484936394,0.3772002948941568,0.17090705995892677,0.3933397003761609,0.6243871333494241
img00033,0.1688091440793512,0.25552693759905043,0.4244303837683443,0.4007808336845078,0.6642302314911614,0.21731718165382002,0.2862046876600239,0.15736690668265835,0.37609278501271476,0.565818116867126
img00034,0.16277004692090377,0.27199256915343445,0.36151907443648784,0.3520752511501848,0.6320438469069479,0.17780621453614054,0.2560625319864255,0.13945216761092666,0.35209878601812883,0.552331210515562
img00035,0.2295414688906244,0.3626151958686893,0.3325445871318331,0.3677366958275685,0.5634371234855677,0.19011211685368398,0.11939914049858188,0.06607746797428883,0.23232751854887715,0.3239360744528774
img00036,0.19329716373996741,0.33473849816307333,0.32935309431108595,0.35013418646922295,0.6155160901122402,0.17630330362502955,0.10742997128144198,0.061723907310388404,0.22349216205661587,0.30400964888768617
img00037,0.28085729770927154,0.39358166956845964,0.3040227464383049,0.3409284419511207,0.516500825431298,0.16928165140455814,0.280489158842311,0.1460022877515488,0.361039679602542,0.5398758960347904
img00038,0.25590693871448666,0.36652161306273645,0.32477107537639655,0.35484585408672287,0.5517567123015157,0.17996192573965403,0.28813103245764415,0.14861491258739706,0.3645502854834908,0.5430637706826323
img00039,0.17551599379166713,0.2868537443044824,0.26883924358270594,0.234920869515605,0.6532145175808236,0.09761558583816941,0.1918950881665223,0.10424767752273897,0.2999982253130357,0.4306893567385897
img00040,0.19063900851009516,0.2912443409541114,0.35905141033665483,0.3444523406427514,0.617375451579739,0.17194957234045327,0.27060443223903874,0.1263814163313683,0.33361209744239667,0.5579678169647545
img00041,0.19347011298778044,0.28556146019634854,0.3853353422051367,0.37835886926297063,0.6404488759682703,0.19867028360147848,0.2865675016209225,0.1299341372905896,0.3387270804882468,0.5896519691644999
img00042,0.1969069201626012,0.29505999491967416,0.37927380451379683,0.37027778246136767,0.6295227805394473,0.192146528819266,0.2912323363320221,0.1352777445359646,0.34629174262420653,0.5886480252234115
img00043,0.2240651764408163,0.3233638893282971,0.323024036516388,0.33009691875882546,0.6058417063042103,0.16116348669514297,0.28475978005044944,0.17333347625204573,0.39635775580895616,0.5100503810475349
img00044,0.2121311992390824,0.32098745847536764,0.3148767677443385,0.31468296226217823,0.583602113355732,0.1499351624140865,0.27461876738341506,0.17956304531366224,0.40401159239814766,0.4830157777762128
img00045,0.2101798095565808,0.30379832520151595,0.4085006031319943,0.44307296548830444,0.6691647236224405,0.2545611606868225,0.19948300821147502,0.1692463788674691,0.39126181426740275,0.3528364970613582
img00046,0.21681215902003886,0.3159102078498118,0.38171427155488163,0.412964284115195,0.6647378093466727,0.2277652646031485,0.18062064353853455,0.15747869772015935,0.3762381314071339,0.32597014160959703
img00047,0.16880065052657722,0.2780316760666757,0.3294431682061157,0.3213704989369967,0.7148708279946707,0.15475185435007027,0.09196885416946247,0.055174626222444484,0.2096036504255105,0.25962289053384197
img00048,0.16545510798514962,0.28174798541767393,0.29051123928715383,0.2722002709904322,0.7113309856530553,0.12084276737765182,0.0335383605395065,0.021001325330726323,0.11805427352490609,0.1306262678398987
img00049,0.1705543057801613,0.2736908517863633,0.42370102021283956,0.4478915820059825,0.6581381432661644,0.25897558660094877,0.16150117225797136,0.09341284725743296,0.28225356281533615,0.4008907325821016
img00050,0.1952711068352398,0.3063609057718555,0.44004634563460104,0.4874616280743939,0.6032585071713902,0.2966003133814777,0.1943442598741085,0.11280514466539328,0.3133774485807964,0.45228246924506404
img00051,0.20800828711662245,0.3436489057211692,0.31343582862818054,0.3502135225867706,0.6636934482944862,0.17635945325724714,0.11601085857035855,0.06856000520764542,0.23723802499097313,0.2937108565751449
img00052,0.24040771812152498,0.3722801823372251,0.3859218627247413,0.44859747032990277,0.593409813352132,0.2596314026024985,0.19226847116521784,0.1012911802226021,0.29525044598954,0.41599908133109
img00053,0.15885992211031144,0.2747620400549523,0.29735845859903537,0.28389188131461784,0.6982550535535332,0.1285707181849927,0.04975455229734606,0.03240925023824571,0.15358625823303262,0.16036389006329677
img00054,0.19217729861036806,0.305793459328074,0.27902196830066545,0.2758437038712619,0.7252577813991468,0.12322705947506457,0.044827152250645874,0.03132701566716563,0.1505056920228147,0.13881021306932811
img00055,0.1949824526889558,0.3267472586014298,0.2842910952022888,0.29558819839003336,0.6837482860034085,0.13651087889371924,0.06374042088021784,0.04222317167561749,0.179524314316809,0.1925317475187532
img00056,0.14222002319326968,0.26186883331512995,0.3741092957450908,0.3650893353937928,0.6281790746394843,0.188002688319304,0.1016666480648963,0.056890548716908795,0.21331715407911317,0.3112017984026157
img00057,0.1700268220925702,0.27962942324218015,0.453809638963855,0.4923022836526874,0.6031588368031331,0.3013678323258084,0.18183944325313262,0.09918439595813992,0.2918252998061071,0.4515642437381918
img00058,0.20033590485792588,0.31037689862160767,0.41301651386601473,0.4461086423736367,0.6803078651369634,0.2573426251083042,0.17905146406259756,0.08914961291299921,0.27499439028743833,0.4075691439526522
img00059,0.18810326102226807,0.3140438092057845,0.3657285539252296,0.39512090729563354,0.6401362323102916,0.21253536970561704,0.13286712866960262,0.06530929516297486,0.23078977517843463,0.35545359735099474
img00060,0.11048199964779437,0.21319890176918174,0.36490760458033167,0.32642925096514575,0.7230962580666528,0.1584532236596006,0.22535437133243866,0.1059742453174318,0.3027401447500612,0.5668211320482847
img00061,0.12434308601458025,0.24021026179383412,0.34134634970695665,0.3170915456765903,0.6639985742498877,0.15166216280579325,0.21889123295071503,0.1037529831113142,0.2992084847061286,0.551270266561264
img00062,0.2393687109579522,0.34451449967525144,0.3041931397213908,0.31570260281258494,0.6023367429348248,0.15066268992153078,0.2836020155795727,0.1707132302659197,0.3930976939767349,0.49037584190932015
img00063,0.24202805703696684,0.33644973375792947,0.3670398852774557,0.381937248540868,0.6083597124180657,0.2016025066883076,0.3283890180377071,0.1867871085503804,0.4127239921540003,0.543779892466521
img00064,0.26602907851477353,0.3603580885892749,0.4019052505499643,0.4489204015503579,0.574109919287818,0.2599328599190809,0.3531606692641299,0.16942119867077954,0.3914810285683889,0.598443651723538
img00065,0.23328642608435132,0.35881713611734095,0.26972707256617534,0.2836705846529296,0.562258292286149,0.12844077798655865,0.2582596729151175,0.14473680887443777,0.3593280489815702,0.48582495951563776
img00066,0.06656885841839302,0.1572394690093271,0.3805151658286246,0.24918865036511764,0.814255495270884,0.10623880359706458,0.0059624417752148886,0.005083486604680207,0.04593419961789685,0.05111681924740725
img00067,0.061968298082889714,0.1591716577567161,0.3614301267168702,0.25753086947784676,0.8376579223812419,0.11143928363837537,0.014010298371908928,0.0092601368291208,0.06971230276725264,0.07860934145176203
img00068,0.2113206988905875,0.2951511674928448,0.47659320387961956,0.5046993748718998,0.6066217146140719,0.31373273173086585,0.34718443762018764,0.1672675681201231,0.38877261714784944,0.6032085198600239
img00069,0.22768446614326887,0.32934286841766686,0.44887116924598297,0.4885626963685868,0.5715131045717746,0.2976834738020968,0.3367686018550814,0.16236119841640761,0.38253697378358653,0.6241961423945815
img00070,0.16965036460500335,0.2638276594535299,0.4417450487980714,0.4376675696412168,0.6775826668410122,0.24965052201630628,0.17400290913402996,0.11593084381463535,0.3181384738555197,0.3952144605713176
img00071,0.16199478102258488,0.25816552172454815,0.425746771291884,0.4256602575906644,0.6724527936359753,0.23889498569756,0.1644416841228255,0.11377103832538482,0.31485557529802705,0.36041355256165997
img00072,0.20591236580266842,0.3182673591315259,0.39248767914916144,0.41346005164672883,0.595048344427667,0.22820117067835768,0.2996480628041872,0.14238832607402827,0.35613181812769223,0.6063013746987742
img00073,0.2554523634446367,0.396116080301354,0.308659791511905,0.35534699281021126,0.49218075779030257,0.18035838753949962,0.2767532442877613,0.14264794923679827,0.3564864375401034,0.5607492166764892
img00074,0.20797919457003947,0.29676300828111823,0.3939498529455792,0.38666480943837644,0.6006462328006104,0.20549443366482031,0.29671006137492056,0.17046281849248995,0.39278484002839414,0.5573277254305352
img00075,0.1735619417655744,0.2922347780741869,0.2989024110094215,0.27605696328739254,0.5974487655276192,0.12338673345114254,0.22253143309033369,0.1303830571878907,0.3393684521745152,0.4937651788325677
img00076,0.15699755463367734,0.2815163031678407,0.3548037477698764,0.359390455723288,0.6493884595018026,0.18350569906174763,0.11062090180158492,0.06754789673062549,0.23524677291596957,0.29525890299902013
img00077,0.13511004118998812,0.2644033438685574,0.33931348226051505,0.3281031773119601,0.6727188546899476,0.1596833511396812,0.08279589122498063,0.052845053618216745,0.20447051156388663,0.25721047924024626
img00078,0.13721104220502303,0.21685958246533693,0.5049376277971892,0.5214415649586365,0.7122885395842847,0.3308004162866045,0.21492449858058574,0.15324670765113413,0.3706996633562981,0.42713998136162934
img00079,0.11801106945519138,0.2006633623035342,0.49577542557824167,0.5088572234468487,0.7393349085701424,0.31792352898704507,0.20302184296284265,0.13923056665613728,0.35179270016820563,0.4287957150859567
img00080,0.16964663792004908,0.27081329412484223,0.441343317088519,0.4519463569927876,0.6860675113901961,0.2627199260149452,0.17301052668936281,0.09010530349425105,0.27663632018917045,0.4193062290340121
img00081,0.14087746320811612,0.2592707898501456,0.3444942036177535,0.3231633127980801,0.6949939488433741,0.15605686765391832,0.07819586356453195,0.044541940878573695,0.18520983234284916,0.2518619314200294
img00082,0.1483001158497495,0.2559075137660736,0.41281304634465715,0.42974130937233274,0.7091638565694297,0.2425185167033298,0.1515805426700118,0.07959962715399055,0.2580845839547272,0.3922046727205544
img00083,0.16241700645104182,0.28066383203159284,0.40980461511857774,0.4247183992429554,0.6418161758016049,0.23806231025017927,0.15219652061758535,0.07976553765995373,0.25838663524233135,0.39470047622381427
img00084,0.19501269614777417,0.2752591796772498,0.4270355481544264,0.4364457235521904,0.6270221573450963,0.24854222425604333,0.3073401004649953,0.15008037531954357,0.3665060494118299,0.6025759638930619
img00085,0.18687211788989244,0.28384314422642853,0.3927599502566307,0.3990706852509135,0.6163690410667481,0.21586702743421585,0.27967914497613844,0.13709747928386418,0.3488339396417218,0.6040879130463238
img00086,0.14502757972751623,0.24639814779040198,0.4248807423999886,0.4332847504382194,0.7104140974583417,0.24569453104650546,0.16708761352715976,0.10093489219997775,0.2946736933846111,0.4045590507321638
img00087,0.1174857595064509,0.22291967177538774,0.4176677468909205,0.4090515632390497,0.7330178096806423,0.22438186720791167,0.14384070551777908,0.08589899290820836,0.2693436472918395,0.3772880260933787
img00088,0.13083387088879153,0.23464326985749254,0.40547029900795245,0.4114724772994241,0.7271386664620609,0.22646892333853977,0.14480831802010266,0.09774715750433573,0.2894680240517438,0.3421804270358242
img00089,0.15249652531031085,0.25388244535339705,0.4491561690788459,0.4634746357061008,0.6853600271320613,0.2735084132964314,0.18218049603860606,0.12372051105557869,0.3297342941165251,0.38995752074930307
img00090,0.18758541433123935,0.2890760590163319,0.4781537391067683,0.5132962630996147,0.5928721646863112,0.3224447232221422,0.32711928253777844,0.12310782822791085,0.3288355847168451,0.6703453056257639
img00091,0.15700870330703728,0.26820608777892213,0.4443065417436893,0.46692850281910236,0.6221773685452486,0.2767774795208566,0.2961797544023977,0.1046772571695926,0.3006825144291301,0.6609336653039213
img00092,0.30933777486676334,0.3925853161497872,0.2654936521682261,0.28271288395382377,0.6021060020726454,0.1277998508432828,0.30278795335305814,0.1837039251030489,0.4090264418507814,0.44949419647629857
img00093,0.3376783707458359,0.4170384608204132,0.34180142061590985,0.3845978669950935,0.5768649621276355,0.20379337008646872,0.35733739474919923,0.19065988187817443,0.41732577462703413,0.5467858327365956
img00094,0.2607342867197198,0.3908932917007811,0.3696503474900982,0.4238000024038305,0.5283779866010894,0.23725646861279767,0.16138953426320693,0.09051183023616433,0.2773321508767614,0.3979162103608831
img00095,0.22322105349431026,0.3517782345932991,0.3884127830439163,0.44033628456031576,0.562142675790303,0.25207255656032435,0.17223867723694283,0.09355336890947379,0.2824900213349011,0.4207726401459356
img00096,0.19089006214607504,0.3305082166303809,0.26929047589101107,0.2839366475642998,0.5852930081428991,0.12861547799602452,0.22113722435447342,0.10417797639505383,0.2998870652401145,0.5179910332148593
img00097,0.2248266311118054,0.38811375917127766,0.25186769337450726,0.2910048199453991,0.5462981531476724,0.13339369767092915,0.23097666826764837,0.12082462318671922,0.32546682561929885,0.5173881066748439
img00098,0.1455118872357242,0.27899585966204044,0.27436291246168654,0.2534593401621795,0.6054945061036844,0.1089052006031774,0.1717389506418655,0.0797786594150912,0.2584105110537255,0.47501191699514406
img00099,0.1523848396285021,0.2954253893496171,0.2555599531818984,0.229629451901496,0.5752920652906303,0.09449111825912769,0.1555930913756078,0.07688052137495845,0.2530893633457122,0.44830930900337745
img00100,0.1410026810848525,0.22914199247485925,0.47302244709096636,0.48073712788696,0.7174149000027895,0.29002890203563036,0.18290193169635943,0.10095385401578577,0.29470441365081723,0.4479075938645952
img00101,0.14716898142961712,0.26186562227373095,0.3890503299982859,0.39301170594850493,0.6852114492720927,0.2107673560981801,0.1321503665258222,0.07860780857796876,0.25627240953892155,0.35487420880283066
img00102,0.20314693709522988,0.24503609182639122,0.6134261328310391,0.6386050782117322,0.6277937881398956,0.46229436187165235,0.4482186831633449,0.30371309962735454,0.5355708216933155,0.621190480051829
img00103,0.24152010291766746,0.2559464869222155,0.6313792339825175,0.6685735922015874,0.7443379933736967,0.49929177721065227,0.4129568590781995,0.22944014052406017,0.46106415759082364,0.6866997520316281
img00104,0.14859590681598894,0.27334320693646474,0.3568609604333419,0.365942420433768,0.6577004591149774,0.18867839256902516,0.11085472136595148,0.06444210085125947,0.22904310393459967,0.3185153443529336
img00105,0.12757435640722498,0.24408138844465696,0.4042392436697638,0.4181494445107358,0.7173649120888117,0.23228006090519338,0.15383927860314525,0.08857176171226329,0.2739973959410632,0.38592042106957714
img00106,0.1453603430831183,0.2352904954875965,0.4435012968916767,0.44983527484018526,0.7211046891163551,0.2607684524809957,0.29908668508006253,0.10985457137005217,0.3088229321997549,0.632787742778101
img00107,0.050359257830191004,0.13424395858391183,0.3709281522750013,0.22888693406190214,0.8523176686736575,0.0940389258541706,0.17067211885437023,0.07170373120295596,0.24333270554832967,0.44288168541057016
img00108,0.16306118921714052,0.2694641052690501,0.4091011086744603,0.426373705852456,0.6634782802202649,0.2395271046981631,0.16004533382438774,0.11094626128208188,0.3105150381824716,0.3417788142708315
img00109,0.1545972544107593,0.2568735742692122,0.4404682090850827,0.47239926613149674,0.6811250829634198,0.2819932042183932,0.18620709329537602,0.134840387022085,0.3456782264126591,0.3994667460637814
img00110,0.1622678486250541,0.2677222251327824,0.5091646784106892,0.5550071217859965,0.6345202256519032,0.36633308968996886,0.22260003009027277,0.1276621123731548,0.33546407271447076,0.48451835661371456
img00111,0.1541509041100944,0.27275310787295365,0.44903013037701767,0.48020887382309485,0.630933919496164,0.28952239471560565,0.17819106303176982,0.09919443195006304,0.2918417006802922,0.44458048872229944
img00112,0.3074414325128338,0.4237045822818181,0.3227167796156834,0.35176894989802837,0.4717099575087457,0.17758344322265607,0.29691853362434334,0.15295905215343092,0.370320466886322,0.5427087533673388
img00113,0.2162192336086052,0.3226084379541976,0.39731282030173365,0.40416762781590393,0.5613073566483856,0.22019988452448866,0.3183163945292072,0.13683770069149734,0.3484720526756127,0.6169813651581677
img00114,0.1726024787174198,0.28446240014315616,0.3951650922576916,0.396919242765734,0.6563329499851825,0.21404697194621777,0.1327339379773917,0.06679677953682979,0.23375951504681905,0.36049976472157946
img00115,0.15289829771277608,0.27122434372961324,0.35137761080281493,0.33614615529937764,0.689475525245305,0.1656630876382686,0.09350784688286516,0.05348894149960579,0.20590017308556546,0.2716974325169579
img00116,0.1669534876861273,0.28385958748574625,0.34070594781271857,0.3351859389637312,0.7144903553136626,0.1649456274981765,0.09490015884045513,0.05672539603951653,0.212962145123541,0.2585842486900977
img00117,0.19218459321441617,0.31964175150467106,0.3119733837441462,0.3232991251928412,0.6799553137350537,0.1561557912730562,0.08829905238489318,0.05755449186131948,0.21473928918864435,0.229602159629349
img00118,0.12825022351647675,0.22468862211322793,0.45352015921449734,0.47009149886490553,0.7312214803875751,0.2797855090050699,0.18544764218218143,0.11331739086689535,0.3141621255831521,0.41980661829798743
img00119,0.1504460986551983,0.2638751504809127,0.43813568138748377,0.46945513046472476,0.6688287914907888,0.2791826200922389,0.18200969825316235,0.11411866990304424,0.31538604314471624,0.410584241421948
img00120,0.16003455420368165,0.28662451933027255,0.33520177555510866,0.3574729816490189,0.6641638901699964,0.181999890326353,0.09992843888774622,0.06363994628504888,0.22741713742714173,0.28843627498551705
img00121,0.16208314568954338,0.2968243668760629,0.36328595536094405,0.3976577727765934,0.6343741763194379,0.21467275302788105,0.12969690303645995,0.07671562151351977,0.25278365368514105,0.35352902927724694
img00122,0.08226868500557027,0.17258913115371183,0.4366252416027718,0.42225854492919995,0.8618091782855806,0.23587956161735674,0.16322674491113173,0.0931332614336808,0.2817825759152024,0.40567304649683583
img00123,0.06982439158654279,0.16335264328138593,0.3953087222222154,0.36706266512684443,0.8719077437947951,0.18956455452238655,0.12827099896382743,0.07684242403862505,0.25301876289933,0.3310381955621419
img00124,0.16558415650902583,0.26385082888601963,0.39443905920718825,0.3869284313295442,0.6461335544921887,0.20570819321632217,0.2870149419389698,0.13043831277384801,0.33944732011237233,0.6080316359578896
img00125,0.20125098029549668,0.3082849351566682,0.41831123298769723,0.43561425356252864,0.572656315776362,0.24779977573990786,0.3318775293879133,0.14708141030638416,0.3624934507984737,0.6349048352726349
img00126,0.09468022374428596,0.1858526232075975,0.47991868988739567,0.4634719056956366,0.7757738408522842,0.2734977993719842,0.15400143383584808,0.06428076577976678,0.22871687905707616,0.435054680994838
img00127,0.08743881246554792,0.18943866169136495,0.4339355489997551,0.3991590653423895,0.7558156189146346,0.21593592256355074,0.11701929816929922,0.05170378884127764,0.20191542287055286,0.36121745247411713
img00128,0.10604187186359723,0.1964710976221263,0.4431925420382576,0.41875863953561027,0.743948622764807,0.23280658507505889,0.27256096125289736,0.14230248886489114,0.35601450240540156,0.6046255986777114
img00129,0.10018403458137871,0.20027888415992198,0.40338848243242337,0.3545001530392938,0.7167685699076085,0.1796837614004402,0.24040020306955692,0.13478893035404682,0.3456059792247809,0.561425450829407
img00130,0.29180736875765934,0.3997741067775839,0.31101416422416855,0.33554576026485,0.4862718661910936,0.16522472312781286,0.28041758235785663,0.12664822859870867,0.3339986900963497,0.5445597997385107
img00131,0.2715816356252904,0.3556951735960396,0.4131803313380629,0.43739783631664536,0.5410095483760253,0.24941111929192772,0.34011869486145385,0.14723032060305175,0.36269364391121434,0.6217582295175738
img00132,0.19231382950136272,0.29546735414323627,0.43339010522485794,0.47685927297526,0.6125704630472617,0.2862875611838919,0.34981139181512205,0.1687146970813192,0.3905944237687471,0.6291899870274443
img00133,0.21079206741137965,0.3204806833138601,0.40661185360778584,0.4526699376795344,0.5821569156426429,0.26339815085738644,0.3410159054644125,0.16874848844710266,0.39063687130428837,0.6147750799862034
img00134,0.18790023146438842,0.26792377844645754,0.46313004326851137,0.4742244907241872,0.6508802850721865,0.28374622394285964,0.3408409171124557,0.17439152789644485,0.3976672246044015,0.5992318705405381
img00135,0.18885909044490995,0.2937556567174136,0.37337561492566096,0.3918268731163194,0.6341271555866665,0.20978452962833982,0.30385795920451547,0.16676339178685906,0.38813606755622077,0.5797873526563073
img00136,0.15704798562045413,0.2713390550309959,0.3571922062644887,0.3614906936347578,0.7111027676617192,0.1851539566512858,0.11734215862527317,0.06960552258435422,0.23927990386654593,0.3099020644705567
img00137,0.11182318035453569,0.2220391657204153,0.3477420563284841,0.3271621729067868,0.7708756984251154,0.1589846979220571,0.08157238627380628,0.042546999210524065,0.1803272856949729,0.2530770051476755
img00138,0.1885837520488415,0.3117866215466909,0.28997741355295903,0.27746585003261587,0.5867395068880371,0.12431131729659585,0.22921225770546405,0.131440120882915,0.34087437216282707,0.4870851565345365
img00139,0.20296225621442898,0.3299213981606403,0.2935309555034354,0.2925506099051829,0.52418939311335,0.13445195330659,0.25291132092417373,0.15439786441690345,0.37221363226733206,0.4889415703284528
img00140,0.18780594207487483,0.30128413513011304,0.4130717367370814,0.43592441472969723,0.6065118283159014,0.24807572491536642,0.16263600011956816,0.08274922832734614,0.26376676512643027,0.4192543623072948
img00141,0.15879987313118973,0.2849967327350882,0.37895741428402824,0.3914517365157156,0.6266683897610539,0.209464218235344,0.1281865846919098,0.06556852320670964,0.2313096904344328,0.3620171122432749
img00142,0.19196103808492537,0.3254734313098672,0.3596780239401874,0.3955708840833198,0.5855231154590369,0.21291540800060071,0.12904254148149316,0.07120116411245118,0.24236733690205925,0.3505149142849261
img00143,0.21413387004905235,0.3675336061049346,0.3332644548754037,0.3843534061057872,0.5324560998412445,0.20358529580043458,0.12369427086592319,0.06923793529147275,0.23856374012165252,0.33858399611099343
img00144,0.24412237519441263,0.36800023731204734,0.38776903360488374,0.4252686059072348,0.5164201218476473,0.23856004907971257,0.2880476025412916,0.12292610127903297,0.32856859448229037,0.6074099419278314
img00145,0.21004881776381873,0.335023250844587,0.3752746812700131,0.41838955041154885,0.5405641541957843,0.2324999740465756,0.2871685319626704,0.1225916889157254,0.32807676981935824,0.6149368130569964
img00146,0.13077593867093143,0.2240033959734267,0.33387847917003116,0.27254612245492377,0.7708345575290689,0.12106516038789218,0.03376885730440048,0.020706329184595848,0.117026346050328,0.12531448310917992
img00147,0.13354664897296326,0.25021830096524345,0.29786278690242257,0.26796606621391306,0.7376769581771141,0.11809436001528728,0.023667390745552866,0.014095292262811556,0.09184641605859573,0.11028433450601668
img00148,0.15320599362906342,0.2780855541189194,0.3294540767717992,0.355325099429113,0.6715246995956595,0.1803249093099152,0.10520144470921919,0.07036122814484858,0.24074641836264138,0.28455724627540346
img00149,0.18462232100557852,0.3472683445980664,0.31699781302156727,0.37276457801071106,0.578790099250191,0.19414585610607676,0.12037239209151107,0.07697413860042142,0.25326277773444383,0.32065694641718323
